split,threshold,fpr,tpr
train,inf,0.0,0.0
train,0.9356796,0.0,0.00046685340802987864
train,0.6082864,0.0,0.0611577964519141
train,0.6078472,0.00046685340802987864,0.0611577964519141
train,0.49506855,0.00046685340802987864,0.24649859943977592
train,0.494811,0.0009337068160597573,0.24649859943977592
train,0.47754425,0.0009337068160597573,0.2852474323062558
train,0.47731453,0.0014005602240896359,0.2852474323062558
train,0.47104934,0.0014005602240896359,0.2973856209150327
train,0.47099236,0.0018674136321195146,0.2973856209150327
train,0.4664115,0.0018674136321195146,0.30765639589169
train,0.46634534,0.002334267040149393,0.30765639589169
train,0.44900507,0.002334267040149393,0.34407096171802054
train,0.44873926,0.0028011204481792717,0.34407096171802054
train,0.44812614,0.0028011204481792717,0.34593837535014005
train,0.44787496,0.0032679738562091504,0.34593837535014005
train,0.44579974,0.0032679738562091504,0.3510737628384687
train,0.4457614,0.003734827264239029,0.3510737628384687
train,0.44352037,0.003734827264239029,0.3557422969187675
train,0.44334483,0.004201680672268907,0.3557422969187675
train,0.4372306,0.004201680672268907,0.3697478991596639
train,0.4371195,0.004668534080298786,0.3697478991596639
train,0.43552288,0.004668534080298786,0.37441643323996265
train,0.4352816,0.005135387488328665,0.37441643323996265
train,0.4351886,0.005135387488328665,0.37488328664799253
train,0.43516383,0.0056022408963585435,0.37488328664799253
train,0.43142456,0.0056022408963585435,0.3814192343604108
train,0.43134794,0.006069094304388422,0.3814192343604108
train,0.43045393,0.006069094304388422,0.38608776844070963
train,0.4303478,0.006535947712418301,0.38608776844070963
train,0.42971966,0.006535947712418301,0.388422035480859
train,0.42952582,0.0070028011204481795,0.388422035480859
train,0.4289481,0.0070028011204481795,0.38982259570494865
train,0.42874187,0.007469654528478058,0.38982259570494865
train,0.42661083,0.007469654528478058,0.3949579831932773
train,0.42652285,0.007936507936507936,0.3949579831932773
train,0.42124817,0.007936507936507936,0.40756302521008403
train,0.42122862,0.008403361344537815,0.40756302521008403
train,0.41529578,0.008403361344537815,0.42203548085901027
train,0.4150946,0.008870214752567693,0.42203548085901027
train,0.41205817,0.008870214752567693,0.42857142857142855
train,0.41176546,0.009337068160597572,0.42857142857142855
train,0.4116288,0.009337068160597572,0.4295051353874883
train,0.41130126,0.00980392156862745,0.4295051353874883
train,0.40914074,0.00980392156862745,0.434640522875817
train,0.40897137,0.01027077497665733,0.434640522875817
train,0.40811828,0.01027077497665733,0.4369747899159664
train,0.4078063,0.011204481792717087,0.4369747899159664
train,0.40675738,0.011204481792717087,0.4411764705882353
train,0.40674075,0.011671335200746966,0.4411764705882353
train,0.40330407,0.011671335200746966,0.450046685340803
train,0.40328425,0.012138188608776844,0.450046685340803
train,0.4008321,0.012138188608776844,0.4561157796451914
train,0.4007808,0.012605042016806723,0.4561157796451914
train,0.39844096,0.012605042016806723,0.46171802054155
train,0.39839402,0.013071895424836602,0.46171802054155
train,0.39732936,0.013071895424836602,0.46451914098972924
train,0.39708766,0.01353874883286648,0.46451914098972924
train,0.39226645,0.01353874883286648,0.4803921568627451
train,0.3917714,0.014005602240896359,0.4803921568627451
train,0.39112398,0.014005602240896359,0.48179271708683474
train,0.39106277,0.014472455648926238,0.48179271708683474
train,0.390533,0.014472455648926238,0.4822595704948646
train,0.39044797,0.014939309056956116,0.4822595704948646
train,0.38627088,0.014939309056956116,0.49206349206349204
train,0.38608056,0.015873015873015872,0.49206349206349204
train,0.38052666,0.015873015873015872,0.507469654528478
train,0.38028407,0.016339869281045753,0.507469654528478
train,0.37978902,0.016339869281045753,0.5088702147525677
train,0.3796465,0.01680672268907563,0.5088702147525677
train,0.3786581,0.01680672268907563,0.5116713352007469
train,0.3786333,0.01727357609710551,0.5116713352007469
train,0.37734082,0.01727357609710551,0.5135387488328664
train,0.3769822,0.017740429505135387,0.5135387488328664
train,0.37542272,0.017740429505135387,0.5177404295051354
train,0.3753321,0.018207282913165267,0.5177404295051354
train,0.37489876,0.018207282913165267,0.5191409897292251
train,0.37488624,0.018674136321195144,0.5191409897292251
train,0.37327284,0.018674136321195144,0.5261437908496732
train,0.37326956,0.019140989729225025,0.5261437908496732
train,0.37222862,0.019140989729225025,0.530812324929972
train,0.37158662,0.0196078431372549,0.530812324929972
train,0.3710258,0.0196078431372549,0.5322128851540616
train,0.3709288,0.020074696545284782,0.5322128851540616
train,0.3703284,0.020074696545284782,0.5340802987861811
train,0.3702515,0.02054154995331466,0.5340802987861811
train,0.370231,0.02054154995331466,0.534547152194211
train,0.36994106,0.02100840336134454,0.534547152194211
train,0.36954257,0.02100840336134454,0.5350140056022409
train,0.36912772,0.022408963585434174,0.5350140056022409
train,0.3672502,0.022408963585434174,0.5406162464985994
train,0.36713195,0.02287581699346405,0.5406162464985994
train,0.36672255,0.02287581699346405,0.5415499533146592
train,0.36654884,0.02334267040149393,0.5415499533146592
