split,threshold,far,frr
train,inf,0.0,1.0
train,0.9356796,0.0,0.9995331465919701
train,0.6082864,0.0,0.9388422035480859
train,0.6078472,0.00046685340802987864,0.9388422035480859
train,0.49506855,0.00046685340802987864,0.7535014005602241
train,0.494811,0.0009337068160597573,0.7535014005602241
train,0.47754425,0.0009337068160597573,0.7147525676937442
train,0.47731453,0.0014005602240896359,0.7147525676937442
train,0.47104934,0.0014005602240896359,0.7026143790849673
train,0.47099236,0.0018674136321195146,0.7026143790849673
train,0.4664115,0.0018674136321195146,0.69234360410831
train,0.46634534,0.002334267040149393,0.69234360410831
train,0.44900507,0.002334267040149393,0.6559290382819795
train,0.44873926,0.0028011204481792717,0.6559290382819795
train,0.44812614,0.0028011204481792717,0.65406162464986
train,0.44787496,0.0032679738562091504,0.65406162464986
train,0.44579974,0.0032679738562091504,0.6489262371615313
train,0.4457614,0.003734827264239029,0.6489262371615313
train,0.44352037,0.003734827264239029,0.6442577030812324
train,0.44334483,0.004201680672268907,0.6442577030812324
train,0.4372306,0.004201680672268907,0.6302521008403361
train,0.4371195,0.004668534080298786,0.6302521008403361
train,0.43552288,0.004668534080298786,0.6255835667600373
train,0.4352816,0.005135387488328665,0.6255835667600373
train,0.4351886,0.005135387488328665,0.6251167133520075
train,0.43516383,0.0056022408963585435,0.6251167133520075
train,0.43142456,0.0056022408963585435,0.6185807656395892
train,0.43134794,0.006069094304388422,0.6185807656395892
train,0.43045393,0.006069094304388422,0.6139122315592904
train,0.4303478,0.006535947712418301,0.6139122315592904
train,0.42971966,0.006535947712418301,0.611577964519141
train,0.42952582,0.0070028011204481795,0.611577964519141
train,0.4289481,0.0070028011204481795,0.6101774042950514
train,0.42874187,0.007469654528478058,0.6101774042950514
train,0.42661083,0.007469654528478058,0.6050420168067228
train,0.42652285,0.007936507936507936,0.6050420168067228
train,0.42124817,0.007936507936507936,0.592436974789916
train,0.42122862,0.008403361344537815,0.592436974789916
train,0.41529578,0.008403361344537815,0.5779645191409897
train,0.4150946,0.008870214752567693,0.5779645191409897
train,0.41205817,0.008870214752567693,0.5714285714285714
train,0.41176546,0.009337068160597572,0.5714285714285714
train,0.4116288,0.009337068160597572,0.5704948646125116
train,0.41130126,0.00980392156862745,0.5704948646125116
train,0.40914074,0.00980392156862745,0.565359477124183
train,0.40897137,0.01027077497665733,0.565359477124183
train,0.40811828,0.01027077497665733,0.5630252100840336
train,0.4078063,0.011204481792717087,0.5630252100840336
train,0.40675738,0.011204481792717087,0.5588235294117647
train,0.40674075,0.011671335200746966,0.5588235294117647
train,0.40330407,0.011671335200746966,0.5499533146591971
train,0.40328425,0.012138188608776844,0.5499533146591971
train,0.4008321,0.012138188608776844,0.5438842203548087
train,0.4007808,0.012605042016806723,0.5438842203548087
train,0.39844096,0.012605042016806723,0.53828197945845
train,0.39839402,0.013071895424836602,0.53828197945845
train,0.39732936,0.013071895424836602,0.5354808590102708
train,0.39708766,0.01353874883286648,0.5354808590102708
train,0.39226645,0.01353874883286648,0.5196078431372548
train,0.3917714,0.014005602240896359,0.5196078431372548
train,0.39112398,0.014005602240896359,0.5182072829131652
train,0.39106277,0.014472455648926238,0.5182072829131652
train,0.390533,0.014472455648926238,0.5177404295051353
train,0.39044797,0.014939309056956116,0.5177404295051353
train,0.38627088,0.014939309056956116,0.5079365079365079
train,0.38608056,0.015873015873015872,0.5079365079365079
train,0.38052666,0.015873015873015872,0.49253034547152197
train,0.38028407,0.016339869281045753,0.49253034547152197
train,0.37978902,0.016339869281045753,0.49112978524743234
train,0.3796465,0.01680672268907563,0.49112978524743234
train,0.3786581,0.01680672268907563,0.4883286647992531
train,0.3786333,0.01727357609710551,0.4883286647992531
train,0.37734082,0.01727357609710551,0.48646125116713357
train,0.3769822,0.017740429505135387,0.48646125116713357
train,0.37542272,0.017740429505135387,0.48225957049486456
train,0.3753321,0.018207282913165267,0.48225957049486456
train,0.37489876,0.018207282913165267,0.48085901027077493
train,0.37488624,0.018674136321195144,0.48085901027077493
train,0.37327284,0.018674136321195144,0.4738562091503268
train,0.37326956,0.019140989729225025,0.4738562091503268
train,0.37222862,0.019140989729225025,0.469187675070028
train,0.37158662,0.0196078431372549,0.469187675070028
train,0.3710258,0.0196078431372549,0.4677871148459384
train,0.3709288,0.020074696545284782,0.4677871148459384
train,0.3703284,0.020074696545284782,0.46591970121381887
train,0.3702515,0.02054154995331466,0.46591970121381887
train,0.370231,0.02054154995331466,0.465452847805789
train,0.36994106,0.02100840336134454,0.465452847805789
train,0.36954257,0.02100840336134454,0.4649859943977591
train,0.36912772,0.022408963585434174,0.4649859943977591
train,0.3672502,0.022408963585434174,0.4593837535014006
train,0.36713195,0.02287581699346405,0.4593837535014006
train,0.36672255,0.02287581699346405,0.45845004668534084
train,0.36654884,0.02334267040149393,0.45845004668534084
train,0.36649424,0.02334267040149393,0.45798319327731096
train,0.3664336,0.023809523809523808,0.45798319327731096
train,0.3659453,0.023809523809523808,0.4570494864612512
train,0.36564434,0.02427637721755369,0.4570494864612512
train,0.36299023,0.02427637721755369,0.4528478057889822
train,0.36226034,0.025676937441643323,0.4528478057889822
train,0.3619029,0.025676937441643323,0.45238095238095233
train,0.36183468,0.026143790849673203,0.45238095238095233
train,0.3616519,0.026143790849673203,0.45191409897292245
train,0.36164406,0.02661064425770308,0.45191409897292245
train,0.35974377,0.02661064425770308,0.44957983193277307
train,0.35974228,0.02707749766573296,0.44957983193277307
train,0.3593448,0.02707749766573296,0.4486461251167133
train,0.35923517,0.027544351073762838,0.4486461251167133
train,0.35787565,0.027544351073762838,0.4444444444444444
train,0.3578577,0.028011204481792718,0.4444444444444444
train,0.35732335,0.028011204481792718,0.44211017740429503
train,0.35692546,0.028478057889822595,0.44211017740429503
train,0.35656598,0.028478057889822595,0.4407096171802054
train,0.35639098,0.029411764705882353,0.4407096171802054
train,0.35331917,0.029411764705882353,0.4304388422035481
train,0.35330752,0.029878618113912233,0.4304388422035481
train,0.35329056,0.029878618113912233,0.42997198879551823
train,0.3527981,0.03081232492997199,0.42997198879551823
train,0.3488216,0.03081232492997199,0.42156862745098034
train,0.34819677,0.03127917833800187,0.42156862745098034
train,0.34815815,0.03127917833800187,0.4206349206349206
train,0.3480114,0.031746031746031744,0.4206349206349206
train,0.34666127,0.031746031746031744,0.4183006535947712
train,0.3464945,0.032679738562091505,0.4183006535947712
train,0.34558132,0.032679738562091505,0.4159663865546218
train,0.3455253,0.03314659197012138,0.4159663865546218
train,0.34537297,0.03314659197012138,0.41549953314659194
train,0.34533364,0.03361344537815126,0.41549953314659194
train,0.3446241,0.03361344537815126,0.4145658263305322
train,0.34457672,0.034080298786181136,0.4145658263305322
train,0.34441966,0.034080298786181136,0.41363211951447243
train,0.34376994,0.03454715219421102,0.41363211951447243
train,0.34360436,0.03454715219421102,0.4126984126984127
train,0.34346762,0.0350140056022409,0.4126984126984127
train,0.34234664,0.0350140056022409,0.4098972922502334
train,0.34194854,0.03594771241830065,0.4098972922502334
train,0.34140116,0.03594771241830065,0.4080298786181139
train,0.34136918,0.036414565826330535,0.4080298786181139
train,0.3412459,0.036414565826330535,0.40756302521008403
train,0.34118456,0.03688141923436041,0.40756302521008403
train,0.33953428,0.03688141923436041,0.4024276377217554
train,0.3394381,0.03734827264239029,0.4024276377217554
train,0.33807185,0.03734827264239029,0.39682539682539686
train,0.33736897,0.03828197945845005,0.39682539682539686
train,0.33716002,0.03828197945845005,0.39542483660130723
train,0.33711687,0.038748832866479926,0.39542483660130723
train,0.3370098,0.038748832866479926,0.39495798319327735
train,0.3370046,0.0392156862745098,0.39495798319327735
train,0.33660856,0.0392156862745098,0.39309056956115784
train,0.33657545,0.03968253968253968,0.39309056956115784
train,0.33633238,0.03968253968253968,0.39262371615312797
train,0.33618706,0.040149393090569564,0.39262371615312797
train,0.33468613,0.040149393090569564,0.3898225957049486
train,0.33379632,0.04061624649859944,0.3898225957049486
train,0.333319,0.04061624649859944,0.38842203548085896
train,0.33329564,0.04108309990662932,0.38842203548085896
train,0.3327123,0.04108309990662932,0.3874883286647992
train,0.33264518,0.041549953314659195,0.3874883286647992
train,0.33110422,0.041549953314659195,0.38422035480859007
train,0.33073315,0.04295051353874883,0.38422035480859007
train,0.33023924,0.04295051353874883,0.3837535014005602
train,0.33009815,0.04341736694677871,0.3837535014005602
train,0.3299631,0.04341736694677871,0.3832866479925303
train,0.3297874,0.04388422035480859,0.3832866479925303
train,0.32919225,0.04388422035480859,0.3818860877684407
train,0.32887566,0.04435107376283847,0.3818860877684407
train,0.32860643,0.04435107376283847,0.38095238095238093
train,0.32849196,0.04481792717086835,0.38095238095238093
train,0.3274313,0.04481792717086835,0.3776844070961718
train,0.32737166,0.045284780578898225,0.3776844070961718
train,0.32716128,0.045284780578898225,0.37675070028011204
train,0.32695386,0.0457516339869281,0.37675070028011204
train,0.32436463,0.0457516339869281,0.37021475256769376
train,0.3240791,0.046218487394957986,0.37021475256769376
train,0.32390228,0.046218487394957986,0.369281045751634
train,0.3238411,0.04668534080298786,0.369281045751634
train,0.32300442,0.04668534080298786,0.3678804855275444
train,0.32281718,0.04715219421101774,0.3678804855275444
train,0.3202091,0.04715219421101774,0.36274509803921573
train,0.32015786,0.047619047619047616,0.36274509803921573
train,0.31981933,0.047619047619047616,0.3613445378151261
train,0.31928653,0.049019607843137254,0.3613445378151261
train,0.3189737,0.049019607843137254,0.35994397759103647
train,0.3185915,0.049953314659197015,0.35994397759103647
train,0.31857058,0.049953314659197015,0.3594771241830066
train,0.3184861,0.05042016806722689,0.3594771241830066
train,0.31783614,0.05042016806722689,0.3571428571428571
train,0.31742865,0.05088702147525677,0.3571428571428571
train,0.31729814,0.05088702147525677,0.3566760037348272
train,0.31720304,0.05182072829131653,0.3566760037348272
train,0.31640738,0.05182072829131653,0.35574229691876746
train,0.316272,0.05228758169934641,0.35574229691876746
train,0.31586874,0.05228758169934641,0.3548085901027077
train,0.31580514,0.052754435107376284,0.3548085901027077
train,0.3156109,0.052754435107376284,0.35434173669467783
train,0.31532535,0.05368814192343604,0.35434173669467783
train,0.31527302,0.05368814192343604,0.3534080298786181
train,0.31516057,0.05415499533146592,0.3534080298786181
train,0.3146116,0.05415499533146592,0.3529411764705882
train,0.3145609,0.0546218487394958,0.3529411764705882
train,0.31425327,0.0546218487394958,0.35154061624649857
train,0.31392905,0.055088702147525676,0.35154061624649857
train,0.313728,0.055088702147525676,0.35014005602240894
train,0.31344,0.056022408963585436,0.35014005602240894
train,0.31315297,0.056022408963585436,0.3492063492063492
train,0.31303397,0.05695611577964519,0.3492063492063492
train,0.31284326,0.05695611577964519,0.3487394957983193
train,0.31273577,0.05788982259570495,0.3487394957983193
train,0.31272715,0.05788982259570495,0.34827264239028943
train,0.31265032,0.05835667600373483,0.34827264239028943
train,0.31250137,0.05835667600373483,0.3473389355742297
train,0.3114915,0.05929038281979458,0.3473389355742297
train,0.3108192,0.05929038281979458,0.3445378151260504
train,0.31073323,0.059757236227824466,0.3445378151260504
train,0.30911386,0.059757236227824466,0.3408029878618114
train,0.30893826,0.06022408963585434,0.3408029878618114
train,0.30829152,0.06022408963585434,0.33940242763772177
train,0.30820933,0.06069094304388422,0.33940242763772177
train,0.307848,0.06069094304388422,0.338468720821662
train,0.30724546,0.06162464985994398,0.338468720821662
train,0.3071142,0.06162464985994398,0.33800186741363214
train,0.30710694,0.06209150326797386,0.33800186741363214
train,0.30678928,0.06209150326797386,0.3366013071895425
train,0.3066378,0.06255835667600373,0.3366013071895425
train,0.3063448,0.06255835667600373,0.33613445378151263
train,0.30618945,0.06302521008403361,0.33613445378151263
train,0.30581832,0.06302521008403361,0.334733893557423
train,0.30545047,0.06349206349206349,0.334733893557423
train,0.30458015,0.06349206349206349,0.3323996265172736
train,0.3044554,0.06395891690009337,0.3323996265172736
train,0.30436996,0.06395891690009337,0.33193277310924374
train,0.30411807,0.06442577030812324,0.33193277310924374
train,0.3033169,0.06442577030812324,0.3286647992530346
train,0.30315322,0.06489262371615313,0.3286647992530346
train,0.30180827,0.06489262371615313,0.3263305322128851
train,0.30169523,0.06582633053221289,0.3263305322128851
train,0.30167633,0.06582633053221289,0.32586367880485523
train,0.30089837,0.06816059757236227,0.32586367880485523
train,0.30071157,0.06816059757236227,0.32539682539682535
train,0.29967564,0.0700280112044818,0.32539682539682535
train,0.29938355,0.0700280112044818,0.3244631185807656
train,0.29906404,0.07096171802054155,0.3244631185807656
train,0.29893026,0.07096171802054155,0.3239962651727357
train,0.2983665,0.07142857142857142,0.3239962651727357
train,0.29810002,0.07142857142857142,0.32352941176470584
train,0.29805428,0.0718954248366013,0.32352941176470584
