split,threshold,far,frr
train,inf,0.0,1.0
train,0.9891554,0.0,0.9998547988964717
train,0.62351006,0.0,0.8033977058225643
train,0.62350154,0.0001452011035283868,0.8033977058225643
train,0.62313884,0.0001452011035283868,0.8023812980978655
train,0.6231247,0.0002904022070567736,0.8023812980978655
train,0.6059667,0.0002904022070567736,0.7662262233192972
train,0.6058478,0.00043560331058516046,0.7662262233192972
train,0.6033089,0.00043560331058516046,0.7602729780746333
train,0.6033024,0.0005808044141135473,0.7602729780746333
train,0.597738,0.0005808044141135473,0.7472048787570785
train,0.59771854,0.000726005517641934,0.7472048787570785
train,0.5880861,0.000726005517641934,0.725569914331349
train,0.58806354,0.0008712066211703209,0.725569914331349
train,0.58430254,0.0008712066211703209,0.7174386525337593
train,0.584279,0.0010164077246987077,0.7174386525337593
train,0.5802781,0.0010164077246987077,0.7071293741832438
train,0.58015686,0.0011616088282270945,0.7071293741832438
train,0.57329655,0.0011616088282270945,0.6881080296210251
train,0.5731842,0.0013068099317554813,0.6881080296210251
train,0.57130086,0.0013068099317554813,0.6820095832728329
train,0.5712806,0.001452011035283868,0.6820095832728329
train,0.5702909,0.001452011035283868,0.6789603600987367
train,0.5702906,0.001452011035283868,0.6786699578916799
train,0.565527,0.001452011035283868,0.6682154784376362
train,0.56543803,0.001597212138812255,0.6682154784376362
train,0.56351244,0.001597212138812255,0.6631334398141426
train,0.5634031,0.0017424132423406419,0.6631334398141426
train,0.54924244,0.0017424132423406419,0.6269783650355742
train,0.54913306,0.0018876143458690286,0.6269783650355742
train,0.54617256,0.0018876143458690286,0.6175402933062291
train,0.5461633,0.0020328154493974154,0.6175402933062291
train,0.54522514,0.0020328154493974154,0.6143458690286046
train,0.54519993,0.0021780165529258024,0.6143458690286046
train,0.542939,0.0021780165529258024,0.6082474226804124
train,0.5429299,0.002323217656454189,0.6082474226804124
train,0.54080147,0.002323217656454189,0.6021489763322201
train,0.5407909,0.002468418759982576,0.6021489763322201
train,0.5369376,0.002468418759982576,0.5927109046028749
train,0.5368936,0.0026136198635109626,0.5927109046028749
train,0.5368312,0.0026136198635109626,0.5921301001887614
train,0.5367823,0.0027588209670393496,0.5921301001887614
train,0.53583837,0.0027588209670393496,0.5895164803252504
train,0.5357604,0.002904022070567736,0.5895164803252504
train,0.5333655,0.002904022070567736,0.5815304196311892
train,0.5332772,0.003049223174096123,0.5815304196311892
train,0.5330227,0.003049223174096123,0.5806592130100189
train,0.5329736,0.00319442427762451,0.5806592130100189
train,0.53179574,0.00319442427762451,0.576593582111224
train,0.53166044,0.0033396253811528967,0.576593582111224
train,0.5310658,0.0033396253811528967,0.574705967765355
train,0.53105897,0.0034848264846812837,0.574705967765355
train,0.5304491,0.0034848264846812837,0.572818353419486
train,0.5302803,0.0036300275882096703,0.572818353419486
train,0.5284924,0.0036300275882096703,0.5670103092783505
train,0.52841926,0.0037752286917380573,0.5670103092783505
train,0.5276835,0.0037752286917380573,0.5646870916218963
train,0.5276732,0.003920429795266444,0.5646870916218963
train,0.52690846,0.003920429795266444,0.5625090750689705
train,0.5268925,0.004065630898794831,0.5625090750689705
train,0.52480155,0.004065630898794831,0.5564106287207783
train,0.52475697,0.004210832002323217,0.5564106287207783
train,0.52472174,0.004210832002323217,0.5561202265137215
train,0.5247085,0.004356033105851605,0.5561202265137215
train,0.5232376,0.004356033105851605,0.5516189923043415
train,0.5230833,0.0045012342093799914,0.5516189923043415
train,0.51889044,0.0045012342093799914,0.5395673007114854
train,0.5188677,0.004646435312908378,0.5395673007114854
train,0.5179931,0.004646435312908378,0.5366632786409177
train,0.51790774,0.004791636416436765,0.5366632786409177
train,0.5169649,0.004791636416436765,0.5340496587774067
train,0.51696,0.004936837519965152,0.5340496587774067
train,0.5150528,0.004936837519965152,0.5288224190503847
train,0.5149916,0.005227239727021925,0.5288224190503847
train,0.5146161,0.005227239727021925,0.5276608102221576
train,0.51460534,0.005372440830550313,0.5276608102221576
train,0.51358163,0.005372440830550313,0.5260635980833455
train,0.5135616,0.005517641934078699,0.5260635980833455
train,0.51329875,0.005517641934078699,0.5249019892551183
train,0.5132908,0.005662843037607086,0.5249019892551183
train,0.5130479,0.005662843037607086,0.5243211848410048
train,0.5129876,0.005808044141135472,0.5243211848410048
train,0.5129314,0.005808044141135472,0.5238855815304196
train,0.51290166,0.006098446348192246,0.5238855815304196
train,0.5123735,0.006098446348192246,0.5218527660810222
train,0.51236135,0.006243647451720633,0.5218527660810222
train,0.5121068,0.006243647451720633,0.5208363583563236
train,0.511996,0.00638884855524902,0.5208363583563236
train,0.5118003,0.00638884855524902,0.52025555394221
train,0.5117877,0.006534049658777407,0.52025555394221
train,0.5107945,0.006534049658777407,0.5167707274575286
train,0.5106547,0.00682445186583418,0.5167707274575286
train,0.5102025,0.00682445186583418,0.51575431973283
train,0.5101062,0.0069696529693625674,0.51575431973283
train,0.50949126,0.0069696529693625674,0.5141571075940177
train,0.5094721,0.007114854072890954,0.5141571075940177
train,0.50870067,0.007114854072890954,0.5115434877305067
train,0.50863355,0.007260055176419341,0.5115434877305067
train,0.50820154,0.007260055176419341,0.509801074488166
train,0.5081638,0.007405256279947728,0.509801074488166
train,0.5080399,0.007405256279947728,0.509365471177581
train,0.5079859,0.007695658487004501,0.509365471177581
train,0.50762916,0.007695658487004501,0.5073326557281835
train,0.5076152,0.007840859590532889,0.5073326557281835
train,0.5065022,0.007840859590532889,0.504864236968201
train,0.50645983,0.007986060694061275,0.504864236968201
train,0.5064028,0.007986060694061275,0.5045738347611441
train,0.50635,0.008131261797589662,0.5045738347611441
train,0.5057118,0.008131261797589662,0.5037026281399739
train,0.50559276,0.008276462901118048,0.5037026281399739
train,0.50553095,0.008276462901118048,0.5032670248293887
train,0.50546503,0.008421664004646435,0.5032670248293887
train,0.50497836,0.008421664004646435,0.5023958182082184
train,0.5049703,0.008566865108174821,0.5023958182082184
train,0.5031001,0.008566865108174821,0.4983301873094236
train,0.5030841,0.00871206621170321,0.4983301873094236
train,0.50287217,0.00871206621170321,0.4973137795847249
train,0.5028645,0.008857267315231596,0.4973137795847249
train,0.5020094,0.008857267315231596,0.49571656744591264
train,0.50193274,0.00914766952228837,0.49571656744591264
train,0.5018607,0.00914766952228837,0.4955713663423842
train,0.5017893,0.009292870625816756,0.4955713663423842
train,0.50161374,0.009292870625816756,0.4949905619282706
train,0.50158113,0.009438071729345143,0.4949905619282706
train,0.5002474,0.009438071729345143,0.4909249310294759
train,0.5002354,0.00958327283287353,0.4909249310294759
train,0.5000673,0.00958327283287353,0.4903441266153623
train,0.5000546,0.009728473936401917,0.4903441266153623
train,0.49973005,0.009728473936401917,0.4896181210977203
train,0.49963328,0.009873675039930304,0.4896181210977203
train,0.49936694,0.009873675039930304,0.48874691447655005
train,0.49936473,0.01001887614345869,0.48874691447655005
train,0.49845645,0.01001887614345869,0.486859300130681
train,0.49844718,0.010164077246987077,0.486859300130681
train,0.4973765,0.010164077246987077,0.4833744736459997
train,0.49734846,0.010309278350515464,0.4833744736459997
train,0.4957058,0.010309278350515464,0.4790184405401481
train,0.49567154,0.01045447945404385,0.4790184405401481
train,0.4928863,0.01045447945404385,0.47117758094961526
train,0.4928367,0.010599680557572237,0.47117758094961526
train,0.4927072,0.010599680557572237,0.4708871787425585
train,0.49268895,0.010744881661100625,0.4708871787425585
train,0.4915272,0.010744881661100625,0.4678379555684623
train,0.49152696,0.010890082764629012,0.4678379555684623
train,0.49095127,0.010890082764629012,0.46624074342965005
train,0.49088582,0.011035283868157398,0.46624074342965005
train,0.4893705,0.011035283868157398,0.4621751125308552
train,0.48929036,0.011180484971685785,0.4621751125308552
train,0.48867777,0.011180484971685785,0.4599970959779295
train,0.4886306,0.011325686075214171,0.4599970959779295
train,0.48852873,0.011325686075214171,0.4597066937708727
train,0.48848692,0.011470887178742558,0.4597066937708727
train,0.4882096,0.011470887178742558,0.45839988383911723
train,0.4881573,0.011761289385799333,0.45839988383911723
train,0.48797137,0.011761289385799333,0.457964280528532
train,0.4879349,0.01190649048932772,0.457964280528532
train,0.4877127,0.01190649048932772,0.456802671700305
train,0.48766413,0.012051691592856106,0.456802671700305
train,0.48726442,0.012051691592856106,0.4559314650791346
train,0.4872394,0.012196892696384493,0.4559314650791346
train,0.48676327,0.012196892696384493,0.45433425294032237
train,0.4867518,0.01234209379991288,0.45433425294032237
train,0.48580393,0.01234209379991288,0.45186583418033976
train,0.48569548,0.012487294903441266,0.45186583418033976
train,0.48568875,0.012487294903441266,0.45172063307681143
train,0.4856569,0.012632496006969652,0.45172063307681143
train,0.4854362,0.012632496006969652,0.4508494264556411
train,0.48534542,0.01277769711049804,0.4508494264556411
train,0.48410162,0.01277769711049804,0.4473645999709598
train,0.48406833,0.012922898214026427,0.4473645999709598
train,0.48405978,0.012922898214026427,0.447074197763903
train,0.48394012,0.013068099317554814,0.447074197763903
train,0.48387706,0.013068099317554814,0.4466385944533179
train,0.48387602,0.0132133004210832,0.4466385944533179
train,0.48376748,0.0132133004210832,0.44620299114273265
train,0.48370802,0.013358501524611587,0.44620299114273265
train,0.48336643,0.013358501524611587,0.4453317845215624
train,0.48325643,0.013503702628139973,0.4453317845215624
train,0.48272467,0.013503702628139973,0.4443153767968636
train,0.482707,0.01364890373166836,0.4443153767968636
