split,threshold,far,frr,tar,tnr
train,0.4928863,0.01045447945404385,0.47117758094961526,0.5288224190503847,0.9895455205459561
train,0.4928367,0.010599680557572237,0.47117758094961526,0.5288224190503847,0.9894003194424278
train,0.4927072,0.010599680557572237,0.4708871787425585,0.5291128212574415,0.9894003194424278
train,0.49268895,0.010744881661100625,0.4708871787425585,0.5291128212574415,0.9892551183388993
train,0.4915272,0.010744881661100625,0.4678379555684623,0.5321620444315377,0.9892551183388993
train,0.49152696,0.010890082764629012,0.4678379555684623,0.5321620444315377,0.989109917235371
train,0.49095127,0.010890082764629012,0.46624074342965005,0.53375925657035,0.989109917235371
train,0.49088582,0.011035283868157398,0.46624074342965005,0.53375925657035,0.9889647161318426
train,0.4893705,0.011035283868157398,0.4621751125308552,0.5378248874691448,0.9889647161318426
train,0.48929036,0.011180484971685785,0.4621751125308552,0.5378248874691448,0.9888195150283142
train,0.48867777,0.011180484971685785,0.4599970959779295,0.5400029040220705,0.9888195150283142
train,0.4886306,0.011325686075214171,0.4599970959779295,0.5400029040220705,0.9886743139247858
train,0.48852873,0.011325686075214171,0.4597066937708727,0.5402933062291273,0.9886743139247858
train,0.48848692,0.011470887178742558,0.4597066937708727,0.5402933062291273,0.9885291128212574
train,0.4882096,0.011470887178742558,0.45839988383911723,0.5416001161608828,0.9885291128212574
train,0.4881573,0.011761289385799333,0.45839988383911723,0.5416001161608828,0.9882387106142007
train,0.48797137,0.011761289385799333,0.457964280528532,0.542035719471468,0.9882387106142007
train,0.4879349,0.01190649048932772,0.457964280528532,0.542035719471468,0.9880935095106723
train,0.4877127,0.01190649048932772,0.456802671700305,0.543197328299695,0.9880935095106723
train,0.48766413,0.012051691592856106,0.456802671700305,0.543197328299695,0.9879483084071439
train,0.48726442,0.012051691592856106,0.4559314650791346,0.5440685349208654,0.9879483084071439
train,0.4872394,0.012196892696384493,0.4559314650791346,0.5440685349208654,0.9878031073036155
train,0.48676327,0.012196892696384493,0.45433425294032237,0.5456657470596776,0.9878031073036155
train,0.4867518,0.01234209379991288,0.45433425294032237,0.5456657470596776,0.9876579062000871
train,0.48580393,0.01234209379991288,0.45186583418033976,0.5481341658196602,0.9876579062000871
train,0.48569548,0.012487294903441266,0.45186583418033976,0.5481341658196602,0.9875127050965588
train,0.48568875,0.012487294903441266,0.45172063307681143,0.5482793669231886,0.9875127050965588
train,0.4856569,0.012632496006969652,0.45172063307681143,0.5482793669231886,0.9873675039930303
train,0.4854362,0.012632496006969652,0.4508494264556411,0.5491505735443589,0.9873675039930303
train,0.48534542,0.01277769711049804,0.4508494264556411,0.5491505735443589,0.987222302889502
train,0.48410162,0.01277769711049804,0.4473645999709598,0.5526354000290402,0.987222302889502
train,0.48406833,0.012922898214026427,0.4473645999709598,0.5526354000290402,0.9870771017859735
train,0.48405978,0.012922898214026427,0.447074197763903,0.552925802236097,0.9870771017859735
train,0.48394012,0.013068099317554814,0.447074197763903,0.552925802236097,0.9869319006824452
train,0.48387706,0.013068099317554814,0.4466385944533179,0.5533614055466821,0.9869319006824452
train,0.48387602,0.0132133004210832,0.4466385944533179,0.5533614055466821,0.9867866995789168
train,0.48376748,0.0132133004210832,0.44620299114273265,0.5537970088572673,0.9867866995789168
train,0.48370802,0.013358501524611587,0.44620299114273265,0.5537970088572673,0.9866414984753884
train,0.48336643,0.013358501524611587,0.4453317845215624,0.5546682154784376,0.9866414984753884
train,0.48325643,0.013503702628139973,0.4453317845215624,0.5546682154784376,0.9864962973718601
train,0.48272467,0.013503702628139973,0.4443153767968636,0.5556846232031364,0.9864962973718601
train,0.482707,0.01364890373166836,0.4443153767968636,0.5556846232031364,0.9863510962683316
train,0.48260316,0.01364890373166836,0.4441701756933353,0.5558298243066647,0.9863510962683316
train,0.4825066,0.013794104835196748,0.4441701756933353,0.5558298243066647,0.9862058951648033
