threshold,accuracy,tar,fmr,fnmr,female_accuracy,male_accuracy,female_tar,male_tar,female_fmr,male_fmr,female_fnmr,male_fnmr,fmr_disparity,fnmr_disparity,tar_disparity,accuracy_disparity,mean_disparity,fairness_score,balanced_score
-0.10886406877777777,0.5359477124183006,0.9934640522875817,0.9215686274509803,0.006535947712418301,0.6204819277108434,0.8275862068965517,0.9965986394557823,0.9878787878787879,0.9215686274509803,0.868421052631579,0.003401360544217687,0.012121212121212121,0.053147574819401355,0.008719851576994434,0.008719851576994397,0.20710427918570828,0.06942288928977461,0.9305771107102254,0.733262411564263
-0.10273642872222222,0.5381263616557734,0.9934640522875817,0.9172113289760349,0.006535947712418301,0.6204819277108434,0.8275862068965517,0.9965986394557823,0.9878787878787879,0.9215686274509803,0.868421052631579,0.003401360544217687,0.012121212121212121,0.053147574819401355,0.008719851576994434,0.008719851576994397,0.20710427918570828,0.06942288928977461,0.9305771107102254,0.7343517361829994
-0.09660878866666667,0.5468409586056645,0.9934640522875817,0.8997821350762527,0.006535947712418301,0.6265060240963856,0.8374384236453202,0.9965986394557823,0.9878787878787879,0.9068627450980392,0.8157894736842105,0.003401360544217687,0.012121212121212121,0.0910732714138287,0.008719851576994434,0.008719851576994397,0.2109323995489346,0.07986134352918804,0.9201386564708119,0.7334898075382382
-0.09048114861111112,0.5577342047930284,0.9934640522875817,0.8779956427015251,0.006535947712418301,0.6365461847389559,0.8423645320197044,0.9965986394557823,0.9878787878787879,0.8823529411764706,0.7894736842105263,0.003401360544217687,0.012121212121212121,0.09287925696594423,0.008719851576994434,0.008719851576994397,0.20581834728074855,0.07903432685017041,0.9209656731498296,0.739349938971429
-0.08435350855555554,0.5631808278867102,0.9934640522875817,0.8671023965141612,0.006535947712418301,0.6405622489959839,0.8423645320197044,0.9965986394557823,0.9878787878787879,0.8725490196078431,0.7894736842105263,0.003401360544217687,0.012121212121212121,0.08307533539731682,0.008719851576994434,0.008719851576994397,0.2018022830237205,0.07557933039375654,0.9244206696062435,0.7438007487464768
-0.07822586849999999,0.5718954248366013,0.9934640522875817,0.8496732026143791,0.006535947712418301,0.6445783132530121,0.8423645320197044,0.9965986394557823,0.9878787878787879,0.8627450980392157,0.7894736842105263,0.003401360544217687,0.012121212121212121,0.0732714138286894,0.008719851576994434,0.008719851576994397,0.19778621876669233,0.07212433393734265,0.9278756660626574,0.7498855454496294
-0.07209822844444444,0.579520697167756,0.9934640522875817,0.8344226579520697,0.006535947712418301,0.6526104417670683,0.8472906403940886,0.9965986394557823,0.9878787878787879,0.8431372549019608,0.7631578947368421,0.003401360544217687,0.012121212121212121,0.07997936016511864,0.008719851576994434,0.008719851576994397,0.19468019862702035,0.07302481548653196,0.926975184513468,0.7532479408406121
-0.06597058838888889,0.5882352941176471,0.9934640522875817,0.8169934640522876,0.006535947712418301,0.6586345381526104,0.8522167487684729,0.9965986394557823,0.9878787878787879,0.8284313725490197,0.7368421052631579,0.003401360544217687,0.012121212121212121,0.09158926728586181,0.008719851576994434,0.008719851576994397,0.19358221061586245,0.07565279526392828,0.9243472047360717,0.7562912494268594
-0.05984294833333331,0.5958605664488017,0.9934640522875817,0.8017429193899782,0.006535947712418301,0.6646586345381527,0.8522167487684729,0.9965986394557823,0.9878787878787879,0.8137254901960784,0.7368421052631579,0.003401360544217687,0.012121212121212121,0.07688338493292057,0.008719851576994434,0.008719851576994397,0.1875581142303202,0.07047030057930741,0.9295296994206926,0.7626951329347471
-0.05371530827777776,0.6002178649237473,0.9934640522875817,0.7930283224400871,0.006535947712418301,0.6726907630522089,0.8522167487684729,0.9965986394557823,0.9878787878787879,0.7941176470588235,0.7368421052631579,0.003401360544217687,0.012121212121212121,0.05727554179566563,0.008719851576994434,0.008719851576994397,0.179525985716264,0.06356030766647962,0.9364396923335204,0.7683287786286339
-0.04758766822222221,0.6100217864923747,0.9912854030501089,0.7712418300653595,0.008714596949891068,0.6746987951807228,0.8522167487684729,0.9931972789115646,0.9878787878787879,0.7843137254901961,0.7368421052631579,0.006802721088435374,0.012121212121212121,0.047471620227038214,0.005318491032776747,0.0053184910327767065,0.17751795358775002,0.058906638970085426,0.9410933610299146,0.7755575737611446
-0.04146002816666666,0.6241830065359477,0.9912854030501089,0.7429193899782135,0.008714596949891068,0.6827309236947792,0.8571428571428571,0.9931972789115646,0.9878787878787879,0.7647058823529411,0.7105263157894737,0.006802721088435374,0.012121212121212121,0.05417956656346745,0.005318491032776747,0.0053184910327767065,0.17441193344807793,0.05980712051927471,0.9401928794807253,0.7821879430083365
-0.03533238811111111,0.6350762527233116,0.9912854030501089,0.7211328976034859,0.008714596949891068,0.6907630522088354,0.8571428571428571,0.9931972789115646,0.9878787878787879,0.7450980392156863,0.7105263157894737,0.006802721088435374,0.012121212121212121,0.03457172342621262,0.005318491032776747,0.0053184910327767065,0.1663798049340217,0.05289712760644695,0.9471028723935531,0.7910895625584323
-0.029204748055555535,0.6546840958605664,0.9912854030501089,0.681917211328976,0.008714596949891068,0.7008032128514057,0.8669950738916257,0.9931972789115646,0.9878787878787879,0.7205882352941176,0.6578947368421053,0.006802721088435374,0.012121212121212121,0.06269349845201233,0.005318491032776747,0.0053184910327767065,0.16619186104022,0.05988058538944645,0.9401194146105536,0.79740175523556
-0.023077107999999985,0.6666666666666666,0.9891067538126361,0.6557734204793029,0.010893246187363835,0.7108433734939759,0.8620689655172413,0.9931972789115646,0.9818181818181818,0.696078431372549,0.6578947368421053,0.006802721088435374,0.01818181818181818,0.03818369453044368,0.011379097093382806,0.011379097093382806,0.15122559202326546,0.05304187018511869,0.9469581298148813,0.806812398240774
-0.016949467944444435,0.6775599128540305,0.9847494553376906,0.6296296296296297,0.015250544662309368,0.714859437751004,0.8571428571428571,0.9897959183673469,0.9757575757575757,0.6813725490196079,0.6578947368421053,0.01020408163265306,0.024242424242424242,0.023477812177502555,0.014038342609771182,0.014038342609771215,0.14228341939185307,0.04845947919722451,0.9515405208027755,0.814550216828403
-0.010821827888888885,0.6917211328976035,0.9825708061002179,0.599128540305011,0.017429193899782137,0.7269076305220884,0.8669950738916257,0.9863945578231292,0.9757575757575757,0.6470588235294118,0.6052631578947368,0.013605442176870748,0.024242424242424242,0.04179566563467496,0.010636982065553495,0.010636982065553524,0.14008744336953727,0.05078926828382981,0.9492107317161702,0.8204659323068868
-0.004694187833333308,0.7080610021786492,0.9803921568627451,0.5642701525054467,0.0196078431372549,0.7349397590361446,0.8768472906403941,0.9829931972789115,0.9757575757575757,0.6225490196078431,0.5526315789473685,0.017006802721088437,0.024242424242424242,0.06991744066047467,0.0072356215213358055,0.007235621521335833,0.14190753160424951,0.056574053826848957,0.943425946173151,0.8257434741759001
0.0014334522222222423,0.7113289760348583,0.9738562091503268,0.55119825708061,0.026143790849673203,0.7409638554216867,0.8669950738916257,0.9829931972789115,0.9575757575757575,0.6078431372549019,0.5263157894736842,0.017006802721088437,0.04242424242424243,0.08152734778121773,0.02541743970315399,0.02541743970315402,0.12603121846993892,0.06459836141436617,0.9354016385856339,0.823365307310246
0.0075610922777777645,0.724400871459695,0.9694989106753813,0.5206971677559913,0.030501089324618737,0.7469879518072289,0.8669950738916257,0.9795918367346939,0.9515151515151515,0.5882352941176471,0.5,0.02040816326530612,0.048484848484848485,0.08823529411764708,0.028076685219542364,0.02807668521954232,0.12000712208439679,0.06609894666028214,0.9339010533397178,0.8291509623997064
0.01368873233333337,0.7342047930283224,0.9607843137254902,0.4923747276688453,0.0392156862745098,0.7570281124497992,0.8571428571428571,0.9727891156462585,0.9393939393939394,0.553921568627451,0.5,0.027210884353741496,0.06060606060606061,0.05392156862745101,0.03339517625231911,0.033395176252319025,0.10011474469305792,0.05520666645628677,0.9447933335437132,0.8394990632860178
0.01981637238888892,0.7440087145969498,0.9586056644880174,0.47058823529411764,0.04139433551198257,0.7650602409638554,0.8571428571428571,0.9693877551020408,0.9393939393939394,0.5294117647058824,0.5,0.030612244897959183,0.06060606060606061,0.02941176470588236,0.029993815708101425,0.029993815708101335,0.09208261617900171,0.045370503075271705,0.9546294969247283,0.8493191057608391
0.02594401244444447,0.7527233115468409,0.9564270152505446,0.45098039215686275,0.04357298474945534,0.7730923694779116,0.8571428571428571,0.9659863945578231,0.9393939393939394,0.5049019607843137,0.5,0.034013605442176874,0.06060606060606061,0.004901960784313708,0.026592455163883734,0.026592455163883644,0.0840504876649455,0.03553433969425664,0.9644656603057433,0.8585944859262922
0.03207165250000002,0.7636165577342048,0.954248366013072,0.42701525054466233,0.0457516339869281,0.7771084337349398,0.8571428571428571,0.9625850340136054,0.9393939393939394,0.49019607843137253,0.5,0.03741496598639456,0.06060606060606061,0.009803921568627472,0.02319109461966605,0.023191094619665953,0.08003442340791733,0.034055133553969205,0.9659448664460308,0.8647807120901179
0.03819929255555557,0.7788671023965141,0.9498910675381264,0.39215686274509803,0.05010893246187364,0.7911646586345381,0.8620689655172413,0.9625850340136054,0.9272727272727272,0.45588235294117646,0.42105263157894735,0.03741496598639456,0.07272727272727272,0.034829721362229116,0.035312306740878166,0.03531230674087815,0.07090430688270322,0.04408966043167216,0.9559103395683278,0.8673887209824209
0.04432693261111112,0.7843137254901961,0.9433551198257081,0.3747276688453159,0.05664488017429194,0.7951807228915663,0.8620689655172413,0.9523809523809523,0.9272727272727272,0.43137254901960786,0.42105263157894735,0.047619047619047616,0.07272727272727272,0.01031991744066052,0.025108225108225107,0.02510822510822508,0.06688824262567505,0.03185615257069644,0.9681438474293036,0.8762287864597498
0.05045457266666667,0.7930283224400871,0.9411764705882353,0.355119825708061,0.058823529411764705,0.7991967871485943,0.8620689655172413,0.9489795918367347,0.9272727272727272,0.4166666666666667,0.42105263157894735,0.05102040816326531,0.07272727272727272,0.00438596491228066,0.021706864564007416,0.0217068645640075,0.062872178368647,0.027667968102235645,0.9723320318977644,0.8826801771689258
0.05658221272222222,0.8017429193899782,0.9389978213507625,0.3355119825708061,0.06100217864923747,0.8052208835341366,0.8669950738916257,0.9455782312925171,0.9272727272727272,0.39705882352941174,0.39473684210526316,0.05442176870748299,0.07272727272727272,0.002321981424148578,0.018305504019789733,0.01830550401978981,0.0617741903574891,0.025176794955304303,0.9748232050446957,0.888283062217337
0.06270985277777777,0.8137254901960784,0.9368191721132898,0.3093681917211329,0.06318082788671024,0.8172690763052208,0.8620689655172413,0.9455782312925171,0.9212121212121213,0.36764705882352944,0.39473684210526316,0.05442176870748299,0.07878787878787878,0.027089783281733726,0.02436611008039579,0.024366110080395798,0.044799889212020494,0.030155473163636454,0.9698445268363636,0.891785008516221
0.06883749283333337,0.8257080610021786,0.934640522875817,0.28322440087145967,0.06535947712418301,0.8253012048192772,0.8669950738916257,0.9421768707482994,0.9212121212121213,0.3431372549019608,0.3684210526315789,0.05782312925170068,0.07878787878787878,0.02528379772961814,0.0209647495361781,0.020964749536178107,0.04169386907234851,0.027226791468580716,0.9727732085314192,0.8992406347667989
0.07496513288888892,0.8420479302832244,0.934640522875817,0.25054466230936817,0.06535947712418301,0.8453815261044176,0.8669950738916257,0.9421768707482994,0.9212121212121213,0.29411764705882354,0.3684210526315789,0.05782312925170068,0.07878787878787878,0.07430340557275539,0.0209647495361781,0.020964749536178107,0.02161354778720803,0.03446161310807991,0.9655383868919201,0.9037931585875723
0.08109277294444447,0.8453159041394336,0.9281045751633987,0.2374727668845316,0.0718954248366013,0.8413654618473896,0.8719211822660099,0.9319727891156463,0.9212121212121213,0.28921568627450983,0.34210526315789475,0.06802721088435375,0.07878787878787878,0.052889576883384914,0.010760667903525034,0.010760667903525034,0.030555720418620314,0.026241658277263824,0.9737583417227362,0.9095371229310849
