split,threshold,far,frr,tar,tnr
train,inf,0.0,1.0,0.0,1.0
train,0.9983219,0.0,0.9998547988964717,0.0001452011035283868,1.0
train,0.74130034,0.0,0.6763467402352258,0.3236532597647742,1.0
train,0.7412335,0.0,0.676056338028169,0.323943661971831,1.0
train,0.6404238,0.0,0.4023522578771599,0.5976477421228401,1.0
train,0.6403957,0.0,0.4020618556701031,0.5979381443298969,1.0
train,0.63587177,0.0,0.39276898504428637,0.6072310149557136,1.0
train,0.6356872,0.0001452011035283868,0.39276898504428637,0.6072310149557136,0.9998547988964717
train,0.627665,0.0001452011035283868,0.37549005372440836,0.6245099462755916,0.9998547988964717
train,0.62765884,0.0002904022070567736,0.37549005372440836,0.6245099462755916,0.9997095977929432
train,0.6236614,0.0002904022070567736,0.36735879192681864,0.6326412080731814,0.9997095977929432
train,0.62364376,0.00043560331058516046,0.36735879192681864,0.6326412080731814,0.9995643966894149
train,0.61675316,0.00043560331058516046,0.3524030782633948,0.6475969217366052,0.9995643966894149
train,0.6167508,0.0005808044141135473,0.3524030782633948,0.6475969217366052,0.9994191955858864
train,0.61026704,0.0005808044141135473,0.3373021634964426,0.6626978365035574,0.9994191955858864
train,0.61023015,0.000726005517641934,0.3373021634964426,0.6626978365035574,0.9992739944823581
train,0.6101582,0.000726005517641934,0.3370117612893858,0.6629882387106142,0.9992739944823581
train,0.61004555,0.0008712066211703209,0.3370117612893858,0.6629882387106142,0.9991287933788296
train,0.60593015,0.0008712066211703209,0.3285900972847393,0.6714099027152607,0.9991287933788296
train,0.6057528,0.0010164077246987077,0.3285900972847393,0.6714099027152607,0.9989835922753013
train,0.5991905,0.0010164077246987077,0.3137795847248439,0.6862204152751561,0.9989835922753013
train,0.59910274,0.0011616088282270945,0.3137795847248439,0.6862204152751561,0.9988383911717729
train,0.58165115,0.0011616088282270945,0.2845941629156381,0.7154058370843619,0.9988383911717729
train,0.58148736,0.001452011035283868,0.2845941629156381,0.7154058370843619,0.9985479889647161
train,0.57837343,0.001452011035283868,0.27733410773921885,0.7226658922607812,0.9985479889647161
train,0.5782782,0.001597212138812255,0.27733410773921885,0.7226658922607812,0.9984027878611877
train,0.5762517,0.001597212138812255,0.27312327573689565,0.7268767242631043,0.9984027878611877
train,0.5762404,0.0017424132423406419,0.27312327573689565,0.7268767242631043,0.9982575867576594
train,0.5738581,0.0017424132423406419,0.26891244373457235,0.7310875562654277,0.9982575867576594
train,0.5738373,0.0018876143458690286,0.26891244373457235,0.7310875562654277,0.998112385654131
train,0.5716853,0.0018876143458690286,0.26542761724989106,0.7345723827501089,0.998112385654131
train,0.57168436,0.0020328154493974154,0.26542761724989106,0.7345723827501089,0.9979671845506026
train,0.570462,0.0020328154493974154,0.26223319297226655,0.7377668070277335,0.9979671845506026
train,0.5704218,0.0021780165529258024,0.26223319297226655,0.7377668070277335,0.9978219834470742
train,0.56840223,0.0021780165529258024,0.2574415565558298,0.7425584434441702,0.9978219834470742
train,0.5683267,0.002323217656454189,0.2574415565558298,0.7425584434441702,0.9976767823435458
train,0.55904615,0.002323217656454189,0.24248584289240593,0.7575141571075941,0.9976767823435458
train,0.5590238,0.002468418759982576,0.24248584289240593,0.7575141571075941,0.9975315812400174
train,0.55872005,0.002468418759982576,0.2413242340641789,0.7586757659358211,0.9975315812400174
train,0.55867004,0.0026136198635109626,0.2413242340641789,0.7586757659358211,0.9973863801364891
train,0.556578,0.0026136198635109626,0.23711340206185572,0.7628865979381443,0.9973863801364891
train,0.55640894,0.0027588209670393496,0.23711340206185572,0.7628865979381443,0.9972411790329606
train,0.5493429,0.0027588209670393496,0.2265137215042834,0.7734862784957166,0.9972411790329606
train,0.54925567,0.002904022070567736,0.2265137215042834,0.7734862784957166,0.9970959779294323
train,0.54861623,0.002904022070567736,0.22520691157252792,0.7747930884274721,0.9970959779294323
train,0.54854625,0.003049223174096123,0.22520691157252792,0.7747930884274721,0.9969507768259038
train,0.54269284,0.003049223174096123,0.21518803542906928,0.7848119645709307,0.9969507768259038
train,0.5425609,0.00319442427762451,0.21518803542906928,0.7848119645709307,0.9968055757223755
train,0.539979,0.00319442427762451,0.2106868012196893,0.7893131987803107,0.9968055757223755
train,0.53994584,0.0033396253811528967,0.2106868012196893,0.7893131987803107,0.9966603746188472
train,0.53976846,0.0033396253811528967,0.21025119790910407,0.7897488020908959,0.9966603746188472
