split,threshold,far,frr,tar,tnr
train,inf,0.0,1.0,0.0,1.0
train,0.99339086,0.0,0.9998547988964717,0.0001452011035283868,1.0
train,0.7040415,0.0,0.8977784231160156,0.10222157688398432,1.0
train,0.7039857,0.0001452011035283868,0.8977784231160156,0.10222157688398432,0.9998547988964717
train,0.6779089,0.0001452011035283868,0.8604617395092202,0.13953826049077972,0.9998547988964717
train,0.6778914,0.0002904022070567736,0.8604617395092202,0.13953826049077972,0.9997095977929432
train,0.66510665,0.0002904022070567736,0.8381007695658487,0.1618992304341513,0.9997095977929432
train,0.6650328,0.00043560331058516046,0.8381007695658487,0.1618992304341513,0.9995643966894149
train,0.6604093,0.00043560331058516046,0.8283722956294468,0.17162770437055322,0.9995643966894149
train,0.6603812,0.0005808044141135473,0.8283722956294468,0.17162770437055322,0.9994191955858864
train,0.65994346,0.0005808044141135473,0.8272106868012197,0.1727893131987803,0.9994191955858864
train,0.6599331,0.000726005517641934,0.8272106868012197,0.1727893131987803,0.9992739944823581
train,0.6587751,0.000726005517641934,0.8257586757659359,0.1742413242340642,0.9992739944823581
train,0.6587316,0.0008712066211703209,0.8257586757659359,0.1742413242340642,0.9991287933788296
train,0.65792847,0.0008712066211703209,0.82358065921301,0.17641934078698998,0.9991287933788296
train,0.65783775,0.0010164077246987077,0.82358065921301,0.17641934078698998,0.9989835922753013
train,0.65648943,0.0010164077246987077,0.8214026426600842,0.17859735733991577,0.9989835922753013
train,0.656469,0.0010164077246987077,0.8211122404530274,0.17888775954697256,0.9989835922753013
train,0.6540399,0.0010164077246987077,0.8139973863801365,0.1860026136198635,0.9989835922753013
train,0.6540305,0.0011616088282270945,0.8139973863801365,0.1860026136198635,0.9988383911717729
train,0.6518378,0.0011616088282270945,0.8078989400319443,0.19210105996805577,0.9988383911717729
train,0.6518032,0.0013068099317554813,0.8078989400319443,0.19210105996805577,0.9986931900682445
train,0.64622945,0.0013068099317554813,0.7949760418179178,0.2050239581820822,0.9986931900682445
train,0.6461741,0.001452011035283868,0.7949760418179178,0.2050239581820822,0.9985479889647161
train,0.6326377,0.001452011035283868,0.7652098155945986,0.23479018440540148,0.9985479889647161
train,0.632609,0.001597212138812255,0.7652098155945986,0.23479018440540148,0.9984027878611877
train,0.6301908,0.001597212138812255,0.7614345869028605,0.23856541309713955,0.9984027878611877
train,0.63018537,0.0017424132423406419,0.7614345869028605,0.23856541309713955,0.9982575867576594
train,0.6288533,0.0017424132423406419,0.7579497604181792,0.24205023958182081,0.9982575867576594
train,0.62863445,0.0018876143458690286,0.7579497604181792,0.24205023958182081,0.998112385654131
train,0.6233729,0.0018876143458690286,0.7453172644112096,0.25468273558879045,0.998112385654131
train,0.623088,0.0020328154493974154,0.7453172644112096,0.25468273558879045,0.9979671845506026
train,0.6228228,0.0020328154493974154,0.7443008566865108,0.2556991433134892,0.9979671845506026
train,0.6227856,0.0021780165529258024,0.7443008566865108,0.2556991433134892,0.9978219834470742
train,0.6218273,0.0021780165529258024,0.7424132423406418,0.25758675765935823,0.9978219834470742
train,0.621822,0.002323217656454189,0.7424132423406418,0.25758675765935823,0.9976767823435458
train,0.6184225,0.002323217656454189,0.733846377232467,0.266153622767533,0.9976767823435458
train,0.6183164,0.002468418759982576,0.733846377232467,0.266153622767533,0.9975315812400174
train,0.61744523,0.002468418759982576,0.731232757368956,0.268767242631044,0.9975315812400174
train,0.61740077,0.0026136198635109626,0.731232757368956,0.268767242631044,0.9973863801364891
train,0.61672163,0.0026136198635109626,0.7302163496442573,0.2697836503557427,0.9973863801364891
train,0.6166793,0.0027588209670393496,0.7302163496442573,0.2697836503557427,0.9972411790329606
train,0.61252624,0.0027588209670393496,0.7197618701902134,0.2802381298097866,0.9972411790329606
train,0.61246073,0.002904022070567736,0.7197618701902134,0.2802381298097866,0.9970959779294323
train,0.6124136,0.002904022070567736,0.7194714679831566,0.2805285320168433,0.9970959779294323
train,0.6124073,0.003049223174096123,0.7194714679831566,0.2805285320168433,0.9969507768259038
train,0.60664356,0.003049223174096123,0.7045157543197329,0.29548424568026715,0.9969507768259038
train,0.606635,0.00319442427762451,0.7045157543197329,0.29548424568026715,0.9968055757223755
train,0.6060388,0.00319442427762451,0.7027733410773922,0.2972266589226078,0.9968055757223755
train,0.6058648,0.0033396253811528967,0.7027733410773922,0.2972266589226078,0.9966603746188472
train,0.6056599,0.0033396253811528967,0.7016117322491651,0.2983882677508349,0.9966603746188472
train,0.60564786,0.0034848264846812837,0.7016117322491651,0.2983882677508349,0.9965151735153187
train,0.60495263,0.0034848264846812837,0.7001597212138813,0.2998402787861188,0.9965151735153187
train,0.6048592,0.0036300275882096703,0.7001597212138813,0.2998402787861188,0.9963699724117904
