split,threshold,far,frr
train,inf,0.0,1.0
train,0.9828951,0.0,0.9995331465919701
train,0.7945587,0.0,0.834733893557423
train,0.79452205,0.00046685340802987864,0.834733893557423
train,0.7321257,0.00046685340802987864,0.6661998132586369
train,0.7315538,0.0009337068160597573,0.6661998132586369
train,0.716047,0.0009337068160597573,0.6181139122315593
train,0.71602803,0.0014005602240896359,0.6181139122315593
train,0.7074807,0.0014005602240896359,0.5859010270774976
train,0.70735776,0.0018674136321195146,0.5859010270774976
train,0.6918284,0.0018674136321195146,0.5359477124183006
train,0.69181496,0.002334267040149393,0.5359477124183006
train,0.68847835,0.002334267040149393,0.5252100840336135
train,0.68845654,0.0028011204481792717,0.5252100840336135
train,0.6823794,0.0028011204481792717,0.5046685340802988
train,0.68234366,0.0032679738562091504,0.5046685340802988
train,0.66485643,0.0032679738562091504,0.4491129785247432
train,0.6647189,0.003734827264239029,0.4491129785247432
train,0.6635972,0.003734827264239029,0.4453781512605042
train,0.6635823,0.004201680672268907,0.4453781512605042
train,0.65890795,0.004201680672268907,0.42997198879551823
train,0.65886605,0.004668534080298786,0.42997198879551823
train,0.65853304,0.004668534080298786,0.4285714285714286
train,0.65838164,0.005135387488328665,0.4285714285714286
train,0.65508825,0.005135387488328665,0.4206349206349206
train,0.6550789,0.0056022408963585435,0.4206349206349206
train,0.6547981,0.0056022408963585435,0.4201680672268907
train,0.6547157,0.006069094304388422,0.4201680672268907
train,0.64489967,0.006069094304388422,0.396358543417367
train,0.64434856,0.006535947712418301,0.396358543417367
train,0.64098376,0.006535947712418301,0.38842203548085896
train,0.64057016,0.0070028011204481795,0.38842203548085896
train,0.63206494,0.0070028011204481795,0.369281045751634
train,0.6318964,0.007469654528478058,0.369281045751634
train,0.6294702,0.007469654528478058,0.36461251167133524
train,0.62920016,0.008403361344537815,0.36461251167133524
train,0.6290636,0.008403361344537815,0.3636788048552755
train,0.6290362,0.008870214752567693,0.3636788048552755
train,0.6276507,0.008870214752567693,0.361811391223156
train,0.6275392,0.009337068160597572,0.361811391223156
train,0.6236936,0.009337068160597572,0.35387488328664796
train,0.62353337,0.00980392156862745,0.35387488328664796
train,0.6186912,0.00980392156862745,0.33986928104575165
train,0.6185577,0.01027077497665733,0.33986928104575165
train,0.61528033,0.01027077497665733,0.3342670401493931
train,0.6150433,0.010737628384687208,0.3342670401493931
train,0.611967,0.010737628384687208,0.326797385620915
train,0.6119049,0.011204481792717087,0.326797385620915
train,0.60964775,0.011204481792717087,0.32119514472455646
train,0.609425,0.011671335200746966,0.32119514472455646
train,0.6090742,0.011671335200746966,0.3207282913165266
train,0.60891885,0.012138188608776844,0.3207282913165266
train,0.60843134,0.012138188608776844,0.3197945845004668
train,0.60831624,0.012605042016806723,0.3197945845004668
train,0.606966,0.012605042016806723,0.3141923436041083
train,0.6068764,0.013071895424836602,0.3141923436041083
train,0.6057088,0.013071895424836602,0.31092436974789917
train,0.60547864,0.01353874883286648,0.31092436974789917
train,0.6033612,0.01353874883286648,0.3067226890756303
train,0.6032536,0.014005602240896359,0.3067226890756303
train,0.6026291,0.014005602240896359,0.3043884220354809
train,0.6024915,0.014472455648926238,0.3043884220354809
train,0.60110384,0.014472455648926238,0.3020541549953315
train,0.60088277,0.014939309056956116,0.3020541549953315
train,0.5974189,0.014939309056956116,0.2936507936507936
train,0.5970934,0.015406162464985995,0.2936507936507936
train,0.5962364,0.015406162464985995,0.2917833800186741
train,0.59583753,0.015873015873015872,0.2917833800186741
train,0.59547704,0.015873015873015872,0.2913165266106442
train,0.5952269,0.016339869281045753,0.2913165266106442
train,0.59469855,0.016339869281045753,0.2899159663865546
train,0.5946511,0.01680672268907563,0.2899159663865546
train,0.59353906,0.01680672268907563,0.28711484593837533
train,0.59303254,0.01727357609710551,0.28711484593837533
train,0.5913982,0.01727357609710551,0.2833800186741363
train,0.59134465,0.017740429505135387,0.2833800186741363
train,0.58265716,0.017740429505135387,0.27030812324929976
train,0.582654,0.018207282913165267,0.27030812324929976
train,0.5823006,0.018207282913165267,0.26937441643324
train,0.58184445,0.018674136321195144,0.26937441643324
train,0.5817553,0.018674136321195144,0.26890756302521013
train,0.5815647,0.019140989729225025,0.26890756302521013
train,0.578925,0.019140989729225025,0.2647058823529411
train,0.5788549,0.0196078431372549,0.2647058823529411
train,0.5763457,0.0196078431372549,0.26050420168067223
train,0.5758914,0.020074696545284782,0.26050420168067223
train,0.57477194,0.020074696545284782,0.25770308123249297
train,0.5737848,0.02054154995331466,0.25770308123249297
train,0.5719505,0.02054154995331466,0.25443510737628383
train,0.57192653,0.02100840336134454,0.25443510737628383
train,0.56880265,0.02100840336134454,0.2507002801120448
train,0.5681279,0.022408963585434174,0.2507002801120448
train,0.5653747,0.022408963585434174,0.24369747899159666
train,0.56389445,0.02287581699346405,0.24369747899159666
train,0.5631251,0.02287581699346405,0.2427637721755369
train,0.5627973,0.02334267040149393,0.2427637721755369
train,0.5598688,0.02334267040149393,0.2390289449112979
train,0.5596997,0.023809523809523808,0.2390289449112979
train,0.55902165,0.023809523809523808,0.23716153127917838
train,0.5589828,0.02427637721755369,0.23716153127917838
train,0.55867296,0.02427637721755369,0.2366946778711485
train,0.5582604,0.024743230625583566,0.2366946778711485
train,0.55777293,0.024743230625583566,0.23622782446311863
train,0.55750865,0.025210084033613446,0.23622782446311863
train,0.5565286,0.025210084033613446,0.234360410830999
train,0.55640024,0.025676937441643323,0.234360410830999
train,0.5559231,0.025676937441643323,0.2324929971988795
train,0.55572397,0.026143790849673203,0.2324929971988795
train,0.5543153,0.026143790849673203,0.23062558356676
train,0.55400777,0.02661064425770308,0.23062558356676
train,0.5537789,0.02661064425770308,0.22969187675070024
train,0.5535782,0.027544351073762838,0.22969187675070024
train,0.5524405,0.027544351073762838,0.22735760971055086
train,0.55231833,0.028011204481792718,0.22735760971055086
train,0.5516044,0.028011204481792718,0.22595704948646123
train,0.55126286,0.028944911297852476,0.22595704948646123
train,0.550265,0.028944911297852476,0.22502334267040147
train,0.55012757,0.029411764705882353,0.22502334267040147
train,0.5498117,0.029411764705882353,0.22408963585434172
train,0.54969776,0.029878618113912233,0.22408963585434172
train,0.5482294,0.029878618113912233,0.2222222222222222
train,0.5472261,0.03081232492997199,0.2222222222222222
train,0.5448506,0.03081232492997199,0.21802054154995332
train,0.54475325,0.03127917833800187,0.21802054154995332
train,0.5443545,0.03127917833800187,0.2161531279178338
train,0.5435473,0.031746031746031744,0.2161531279178338
train,0.5434556,0.031746031746031744,0.21568627450980393
train,0.5433589,0.03221288515406162,0.21568627450980393
train,0.5428869,0.03221288515406162,0.21335200746965455
train,0.5428522,0.032679738562091505,0.21335200746965455
train,0.5385521,0.032679738562091505,0.20868347338935578
train,0.53850555,0.03314659197012138,0.20868347338935578
train,0.5379503,0.03314659197012138,0.20774976657329602
train,0.5378287,0.034080298786181136,0.20774976657329602
train,0.5377351,0.034080298786181136,0.20728291316526615
train,0.53746575,0.03454715219421102,0.20728291316526615
train,0.53725034,0.03454715219421102,0.20681605975723627
train,0.5372047,0.0350140056022409,0.20681605975723627
train,0.5370305,0.0350140056022409,0.2063492063492064
train,0.5367238,0.035480859010270774,0.2063492063492064
train,0.5366986,0.035480859010270774,0.20588235294117652
train,0.5362813,0.036414565826330535,0.20588235294117652
train,0.5360174,0.036414565826330535,0.20541549953314664
train,0.53594226,0.03734827264239029,0.20541549953314664
train,0.53593963,0.03734827264239029,0.20494864612511676
train,0.5355452,0.037815126050420166,0.20494864612511676
train,0.53526956,0.037815126050420166,0.20448179271708689
train,0.533091,0.03968253968253968,0.20448179271708689
train,0.5330084,0.03968253968253968,0.20354808590102713
train,0.53261226,0.04108309990662932,0.20354808590102713
train,0.5310913,0.04108309990662932,0.2016806722689075
train,0.53094363,0.041549953314659195,0.2016806722689075
train,0.5302482,0.041549953314659195,0.199813258636788
train,0.5302052,0.04201680672268908,0.199813258636788
train,0.5292792,0.04201680672268908,0.19701213818860874
train,0.5290899,0.042483660130718956,0.19701213818860874
train,0.52893597,0.042483660130718956,0.19654528478057887
train,0.52860683,0.04341736694677871,0.19654528478057887
train,0.52827495,0.04341736694677871,0.19514472455648924
train,0.52798545,0.04435107376283847,0.19514472455648924
train,0.5256958,0.04435107376283847,0.19094304388422034
train,0.5253484,0.045284780578898225,0.19094304388422034
train,0.5242866,0.045284780578898225,0.1876750700280112
train,0.52381444,0.046218487394957986,0.1876750700280112
train,0.52258193,0.046218487394957986,0.18440709617180207
train,0.5225765,0.04668534080298786,0.18440709617180207
train,0.52246594,0.04668534080298786,0.1839402427637722
train,0.52244616,0.04715219421101774,0.1839402427637722
train,0.5224119,0.04715219421101774,0.1834733893557423
train,0.5220918,0.047619047619047616,0.1834733893557423
train,0.52069974,0.047619047619047616,0.18020541549953317
train,0.5200901,0.04855275443510738,0.18020541549953317
train,0.51737213,0.04855275443510738,0.17507002801120453
train,0.5167208,0.04948646125116713,0.17507002801120453
train,0.516645,0.04948646125116713,0.17460317460317465
train,0.5157015,0.051353874883286646,0.17460317460317465
train,0.514878,0.051353874883286646,0.1736694677871149
train,0.5145827,0.05228758169934641,0.1736694677871149
train,0.51409817,0.05228758169934641,0.17180205415499528
train,0.5137286,0.05322128851540616,0.17180205415499528
train,0.513718,0.05322128851540616,0.17086834733893552
train,0.5132968,0.05415499533146592,0.17086834733893552
train,0.5126628,0.05415499533146592,0.16993464052287577
train,0.51261306,0.0546218487394958,0.16993464052287577
train,0.51035,0.0546218487394958,0.1671335200746965
train,0.51011616,0.055088702147525676,0.1671335200746965
train,0.5092832,0.055088702147525676,0.16619981325863675
train,0.50897384,0.05555555555555555,0.16619981325863675
train,0.5081502,0.05555555555555555,0.16479925303454712
train,0.5081144,0.056022408963585436,0.16479925303454712
train,0.5075737,0.056022408963585436,0.16386554621848737
train,0.5069704,0.05648926237161531,0.16386554621848737
train,0.50612986,0.05648926237161531,0.16199813258636786
train,0.505967,0.05742296918767507,0.16199813258636786
train,0.5042735,0.05742296918767507,0.16059757236227823
train,0.5041672,0.05788982259570495,0.16059757236227823
train,0.5030022,0.05788982259570495,0.1568627450980392
train,0.50242674,0.05835667600373483,0.1568627450980392
train,0.50229406,0.05835667600373483,0.15592903828197946
train,0.5021354,0.058823529411764705,0.15592903828197946
train,0.5013891,0.058823529411764705,0.15452847805788983
train,0.50113976,0.05929038281979458,0.15452847805788983
train,0.49965012,0.05929038281979458,0.15172735760971057
train,0.4993589,0.059757236227824466,0.15172735760971057
train,0.4980989,0.059757236227824466,0.14985994397759106
train,0.49808368,0.06022408963585434,0.14985994397759106
train,0.49800095,0.06022408963585434,0.1489262371615313
train,0.49765655,0.0611577964519141,0.1489262371615313
train,0.49712664,0.0611577964519141,0.14799253034547155
train,0.49702176,0.06162464985994398,0.14799253034547155
train,0.49663833,0.06162464985994398,0.1470588235294118
train,0.49656117,0.06255835667600373,0.1470588235294118
train,0.49649322,0.06255835667600373,0.14659197012138192
train,0.49573496,0.06302521008403361,0.14659197012138192
train,0.49457738,0.06302521008403361,0.14565826330532217
train,0.49443924,0.06349206349206349,0.14565826330532217
train,0.49281687,0.06349206349206349,0.14332399626517278
train,0.49250892,0.06442577030812324,0.14332399626517278
train,0.4918978,0.06442577030812324,0.14145658263305327
train,0.49156132,0.06535947712418301,0.14145658263305327
train,0.49154156,0.06535947712418301,0.1409897292250234
train,0.49147654,0.06582633053221289,0.1409897292250234
train,0.49026972,0.06582633053221289,0.13958916900093365
train,0.4895651,0.06722689075630252,0.13958916900093365
train,0.48942807,0.06722689075630252,0.1386554621848739
train,0.48941135,0.0676937441643324,0.1386554621848739
train,0.4891768,0.0676937441643324,0.13772175536881415
train,0.48798585,0.0700280112044818,0.13772175536881415
train,0.48796585,0.0700280112044818,0.13725490196078427
train,0.4872866,0.07142857142857142,0.13725490196078427
train,0.48692802,0.07142857142857142,0.1367880485527544
train,0.48645002,0.0718954248366013,0.1367880485527544
train,0.4862664,0.0718954248366013,0.13585434173669464
train,0.48592165,0.07236227824463119,0.13585434173669464
train,0.48588452,0.07236227824463119,0.13538748832866476
train,0.48582008,0.07329598506069095,0.13538748832866476
train,0.484267,0.07329598506069095,0.13305322128851538
train,0.48411226,0.0742296918767507,0.13305322128851538
train,0.48385045,0.0742296918767507,0.1325863678804855
train,0.48310858,0.07516339869281045,0.1325863678804855
train,0.48293877,0.07516339869281045,0.13165266106442575
train,0.48279816,0.07563025210084033,0.13165266106442575
train,0.48228484,0.07563025210084033,0.13118580765639587
train,0.48224586,0.07609710550887021,0.13118580765639587
train,0.48166028,0.07609710550887021,0.13025210084033612
train,0.48141924,0.0765639589169001,0.13025210084033612
train,0.48109826,0.0765639589169001,0.12885154061624648
train,0.47994262,0.07703081232492998,0.12885154061624648
train,0.4796069,0.07703081232492998,0.1283846872082166
train,0.4795655,0.07749766573295985,0.1283846872082166
train,0.47730252,0.07749766573295985,0.12698412698412698
train,0.47720653,0.07796451914098973,0.12698412698412698
train,0.47686777,0.07796451914098973,0.12605042016806722
train,0.47653204,0.07889822595704948,0.12605042016806722
train,0.476027,0.07889822595704948,0.12511671335200747
train,0.4756782,0.08029878618113913,0.12511671335200747
train,0.47534177,0.08029878618113913,0.12464985994397759
train,0.47517955,0.08123249299719888,0.12464985994397759
train,0.47499928,0.08123249299719888,0.12324929971988796
train,0.4746346,0.08216619981325864,0.12324929971988796
train,0.47407234,0.08216619981325864,0.12278244631185808
train,0.47289106,0.08309990662931839,0.12278244631185808
train,0.47268736,0.08309990662931839,0.12184873949579833
train,0.4725697,0.08356676003734827,0.12184873949579833
train,0.47109324,0.08356676003734827,0.11998132586367882
train,0.47099146,0.08403361344537816,0.11998132586367882
train,0.47092023,0.08403361344537816,0.11951447245564895
train,0.47091568,0.08450046685340803,0.11951447245564895
train,0.46997347,0.08450046685340803,0.11718020541549956
