split,threshold,far,frr,tar,tnr
train,inf,0.0,1.0,0.0,1.0
train,0.9828951,0.0,0.9995331465919701,0.00046685340802987864,1.0
train,0.7945587,0.0,0.834733893557423,0.16526610644257703,1.0
train,0.79452205,0.00046685340802987864,0.834733893557423,0.16526610644257703,0.9995331465919701
train,0.7321257,0.00046685340802987864,0.6661998132586369,0.3338001867413632,0.9995331465919701
train,0.7315538,0.0009337068160597573,0.6661998132586369,0.3338001867413632,0.9990662931839402
train,0.716047,0.0009337068160597573,0.6181139122315593,0.3818860877684407,0.9990662931839402
train,0.71602803,0.0014005602240896359,0.6181139122315593,0.3818860877684407,0.9985994397759104
train,0.7074807,0.0014005602240896359,0.5859010270774976,0.41409897292250236,0.9985994397759104
train,0.70735776,0.0018674136321195146,0.5859010270774976,0.41409897292250236,0.9981325863678805
train,0.6918284,0.0018674136321195146,0.5359477124183006,0.46405228758169936,0.9981325863678805
train,0.69181496,0.002334267040149393,0.5359477124183006,0.46405228758169936,0.9976657329598506
train,0.68847835,0.002334267040149393,0.5252100840336135,0.47478991596638653,0.9976657329598506
train,0.68845654,0.0028011204481792717,0.5252100840336135,0.47478991596638653,0.9971988795518207
train,0.6823794,0.0028011204481792717,0.5046685340802988,0.49533146591970123,0.9971988795518207
train,0.68234366,0.0032679738562091504,0.5046685340802988,0.49533146591970123,0.9967320261437909
train,0.66485643,0.0032679738562091504,0.4491129785247432,0.5508870214752568,0.9967320261437909
train,0.6647189,0.003734827264239029,0.4491129785247432,0.5508870214752568,0.996265172735761
train,0.6635972,0.003734827264239029,0.4453781512605042,0.5546218487394958,0.996265172735761
train,0.6635823,0.004201680672268907,0.4453781512605042,0.5546218487394958,0.9957983193277311
train,0.65890795,0.004201680672268907,0.42997198879551823,0.5700280112044818,0.9957983193277311
train,0.65886605,0.004668534080298786,0.42997198879551823,0.5700280112044818,0.9953314659197012
train,0.65853304,0.004668534080298786,0.4285714285714286,0.5714285714285714,0.9953314659197012
train,0.65838164,0.005135387488328665,0.4285714285714286,0.5714285714285714,0.9948646125116714
train,0.65508825,0.005135387488328665,0.4206349206349206,0.5793650793650794,0.9948646125116714
train,0.6550789,0.0056022408963585435,0.4206349206349206,0.5793650793650794,0.9943977591036415
train,0.6547981,0.0056022408963585435,0.4201680672268907,0.5798319327731093,0.9943977591036415
train,0.6547157,0.006069094304388422,0.4201680672268907,0.5798319327731093,0.9939309056956116
