split,threshold,fpr,tpr
train,inf,0.0,0.0
train,0.9828951,0.0,0.00046685340802987864
train,0.7945587,0.0,0.16526610644257703
train,0.79452205,0.00046685340802987864,0.16526610644257703
train,0.7321257,0.00046685340802987864,0.3338001867413632
train,0.7315538,0.0009337068160597573,0.3338001867413632
train,0.716047,0.0009337068160597573,0.3818860877684407
train,0.71602803,0.0014005602240896359,0.3818860877684407
train,0.7074807,0.0014005602240896359,0.41409897292250236
train,0.70735776,0.0018674136321195146,0.41409897292250236
train,0.6918284,0.0018674136321195146,0.46405228758169936
train,0.69181496,0.002334267040149393,0.46405228758169936
train,0.68847835,0.002334267040149393,0.47478991596638653
train,0.68845654,0.0028011204481792717,0.47478991596638653
train,0.6823794,0.0028011204481792717,0.49533146591970123
train,0.68234366,0.0032679738562091504,0.49533146591970123
train,0.66485643,0.0032679738562091504,0.5508870214752568
train,0.6647189,0.003734827264239029,0.5508870214752568
train,0.6635972,0.003734827264239029,0.5546218487394958
train,0.6635823,0.004201680672268907,0.5546218487394958
train,0.65890795,0.004201680672268907,0.5700280112044818
train,0.65886605,0.004668534080298786,0.5700280112044818
train,0.65853304,0.004668534080298786,0.5714285714285714
train,0.65838164,0.005135387488328665,0.5714285714285714
train,0.65508825,0.005135387488328665,0.5793650793650794
train,0.6550789,0.0056022408963585435,0.5793650793650794
train,0.6547981,0.0056022408963585435,0.5798319327731093
train,0.6547157,0.006069094304388422,0.5798319327731093
train,0.64489967,0.006069094304388422,0.603641456582633
train,0.64434856,0.006535947712418301,0.603641456582633
train,0.64098376,0.006535947712418301,0.611577964519141
train,0.64057016,0.0070028011204481795,0.611577964519141
train,0.63206494,0.0070028011204481795,0.630718954248366
train,0.6318964,0.007469654528478058,0.630718954248366
train,0.6294702,0.007469654528478058,0.6353874883286648
train,0.62920016,0.008403361344537815,0.6353874883286648
train,0.6290636,0.008403361344537815,0.6363211951447245
train,0.6290362,0.008870214752567693,0.6363211951447245
train,0.6276507,0.008870214752567693,0.638188608776844
train,0.6275392,0.009337068160597572,0.638188608776844
train,0.6236936,0.009337068160597572,0.646125116713352
train,0.62353337,0.00980392156862745,0.646125116713352
train,0.6186912,0.00980392156862745,0.6601307189542484
train,0.6185577,0.01027077497665733,0.6601307189542484
train,0.61528033,0.01027077497665733,0.6657329598506069
train,0.6150433,0.010737628384687208,0.6657329598506069
train,0.611967,0.010737628384687208,0.673202614379085
train,0.6119049,0.011204481792717087,0.673202614379085
train,0.60964775,0.011204481792717087,0.6788048552754435
train,0.609425,0.011671335200746966,0.6788048552754435
train,0.6090742,0.011671335200746966,0.6792717086834734
train,0.60891885,0.012138188608776844,0.6792717086834734
train,0.60843134,0.012138188608776844,0.6802054154995332
train,0.60831624,0.012605042016806723,0.6802054154995332
train,0.606966,0.012605042016806723,0.6858076563958917
train,0.6068764,0.013071895424836602,0.6858076563958917
train,0.6057088,0.013071895424836602,0.6890756302521008
train,0.60547864,0.01353874883286648,0.6890756302521008
train,0.6033612,0.01353874883286648,0.6932773109243697
train,0.6032536,0.014005602240896359,0.6932773109243697
train,0.6026291,0.014005602240896359,0.6956115779645191
train,0.6024915,0.014472455648926238,0.6956115779645191
train,0.60110384,0.014472455648926238,0.6979458450046685
train,0.60088277,0.014939309056956116,0.6979458450046685
train,0.5974189,0.014939309056956116,0.7063492063492064
train,0.5970934,0.015406162464985995,0.7063492063492064
train,0.5962364,0.015406162464985995,0.7082166199813259
train,0.59583753,0.015873015873015872,0.7082166199813259
train,0.59547704,0.015873015873015872,0.7086834733893558
train,0.5952269,0.016339869281045753,0.7086834733893558
train,0.59469855,0.016339869281045753,0.7100840336134454
train,0.5946511,0.01680672268907563,0.7100840336134454
train,0.59353906,0.01680672268907563,0.7128851540616247
train,0.59303254,0.01727357609710551,0.7128851540616247
train,0.5913982,0.01727357609710551,0.7166199813258637
train,0.59134465,0.017740429505135387,0.7166199813258637
train,0.58265716,0.017740429505135387,0.7296918767507002
train,0.582654,0.018207282913165267,0.7296918767507002
train,0.5823006,0.018207282913165267,0.73062558356676
train,0.58184445,0.018674136321195144,0.73062558356676
train,0.5817553,0.018674136321195144,0.7310924369747899
train,0.5815647,0.019140989729225025,0.7310924369747899
train,0.578925,0.019140989729225025,0.7352941176470589
train,0.5788549,0.0196078431372549,0.7352941176470589
train,0.5763457,0.0196078431372549,0.7394957983193278
train,0.5758914,0.020074696545284782,0.7394957983193278
train,0.57477194,0.020074696545284782,0.742296918767507
train,0.5737848,0.02054154995331466,0.742296918767507
train,0.5719505,0.02054154995331466,0.7455648926237162
train,0.57192653,0.02100840336134454,0.7455648926237162
train,0.56880265,0.02100840336134454,0.7492997198879552
train,0.5681279,0.022408963585434174,0.7492997198879552
train,0.5653747,0.022408963585434174,0.7563025210084033
train,0.56389445,0.02287581699346405,0.7563025210084033
train,0.5631251,0.02287581699346405,0.7572362278244631
train,0.5627973,0.02334267040149393,0.7572362278244631
train,0.5598688,0.02334267040149393,0.7609710550887021
train,0.5596997,0.023809523809523808,0.7609710550887021
train,0.55902165,0.023809523809523808,0.7628384687208216
train,0.5589828,0.02427637721755369,0.7628384687208216
train,0.55867296,0.02427637721755369,0.7633053221288515
train,0.5582604,0.024743230625583566,0.7633053221288515
train,0.55777293,0.024743230625583566,0.7637721755368814
train,0.55750865,0.025210084033613446,0.7637721755368814
train,0.5565286,0.025210084033613446,0.765639589169001
train,0.55640024,0.025676937441643323,0.765639589169001
train,0.5559231,0.025676937441643323,0.7675070028011205
train,0.55572397,0.026143790849673203,0.7675070028011205
train,0.5543153,0.026143790849673203,0.76937441643324
train,0.55400777,0.02661064425770308,0.76937441643324
train,0.5537789,0.02661064425770308,0.7703081232492998
train,0.5535782,0.027544351073762838,0.7703081232492998
train,0.5524405,0.027544351073762838,0.7726423902894491
train,0.55231833,0.028011204481792718,0.7726423902894491
train,0.5516044,0.028011204481792718,0.7740429505135388
train,0.55126286,0.028944911297852476,0.7740429505135388
train,0.550265,0.028944911297852476,0.7749766573295985
train,0.55012757,0.029411764705882353,0.7749766573295985
train,0.5498117,0.029411764705882353,0.7759103641456583
train,0.54969776,0.029878618113912233,0.7759103641456583
train,0.5482294,0.029878618113912233,0.7777777777777778
train,0.5472261,0.03081232492997199,0.7777777777777778
train,0.5448506,0.03081232492997199,0.7819794584500467
train,0.54475325,0.03127917833800187,0.7819794584500467
train,0.5443545,0.03127917833800187,0.7838468720821662
train,0.5435473,0.031746031746031744,0.7838468720821662
train,0.5434556,0.031746031746031744,0.7843137254901961
train,0.5433589,0.03221288515406162,0.7843137254901961
train,0.5428869,0.03221288515406162,0.7866479925303455
train,0.5428522,0.032679738562091505,0.7866479925303455
train,0.5385521,0.032679738562091505,0.7913165266106442
train,0.53850555,0.03314659197012138,0.7913165266106442
train,0.5379503,0.03314659197012138,0.792250233426704
train,0.5378287,0.034080298786181136,0.792250233426704
train,0.5377351,0.034080298786181136,0.7927170868347339
train,0.53746575,0.03454715219421102,0.7927170868347339
train,0.53725034,0.03454715219421102,0.7931839402427637
train,0.5372047,0.0350140056022409,0.7931839402427637
train,0.5370305,0.0350140056022409,0.7936507936507936
train,0.5367238,0.035480859010270774,0.7936507936507936
train,0.5366986,0.035480859010270774,0.7941176470588235
train,0.5362813,0.036414565826330535,0.7941176470588235
train,0.5360174,0.036414565826330535,0.7945845004668534
train,0.53594226,0.03734827264239029,0.7945845004668534
train,0.53593963,0.03734827264239029,0.7950513538748832
train,0.5355452,0.037815126050420166,0.7950513538748832
train,0.53526956,0.037815126050420166,0.7955182072829131
train,0.533091,0.03968253968253968,0.7955182072829131
train,0.5330084,0.03968253968253968,0.7964519140989729
train,0.53261226,0.04108309990662932,0.7964519140989729
