split,threshold,fpr,tpr
train,inf,0.0,0.0
train,0.9173917,0.0,0.00046685340802987864
train,0.39048204,0.0,0.5004668534080299
train,0.39021438,0.00046685340802987864,0.5004668534080299
train,0.33350593,0.00046685340802987864,0.6106442577030813
train,0.33333075,0.0009337068160597573,0.6106442577030813
train,0.33106342,0.0009337068160597573,0.61531279178338
train,0.33097568,0.0014005602240896359,0.61531279178338
train,0.3262733,0.0014005602240896359,0.6199813258636788
train,0.32619366,0.0018674136321195146,0.6199813258636788
train,0.32417285,0.0018674136321195146,0.6227824463118581
train,0.3241238,0.002334267040149393,0.6227824463118581
train,0.32155135,0.002334267040149393,0.6274509803921569
train,0.32104537,0.0028011204481792717,0.6274509803921569
train,0.3197137,0.0028011204481792717,0.6311858076563959
train,0.31875965,0.0032679738562091504,0.6311858076563959
train,0.31467116,0.0032679738562091504,0.638188608776844
train,0.31430373,0.003734827264239029,0.638188608776844
train,0.31136498,0.003734827264239029,0.6447245564892624
train,0.31125292,0.004201680672268907,0.6447245564892624
train,0.30915746,0.004201680672268907,0.6465919701213819
train,0.30877516,0.004668534080298786,0.6465919701213819
train,0.30251926,0.004668534080298786,0.6563958916900093
train,0.3024425,0.005135387488328665,0.6563958916900093
train,0.29735085,0.005135387488328665,0.6699346405228758
train,0.29696682,0.0056022408963585435,0.6699346405228758
train,0.2930122,0.0056022408963585435,0.6755368814192344
train,0.2927354,0.006069094304388422,0.6755368814192344
train,0.2878499,0.006069094304388422,0.6848739495798319
train,0.2877054,0.0070028011204481795,0.6848739495798319
train,0.28351608,0.0070028011204481795,0.6937441643323996
train,0.28312284,0.007469654528478058,0.6937441643323996
train,0.28148568,0.007469654528478058,0.6946778711484594
train,0.28025287,0.007936507936507936,0.6946778711484594
train,0.26972303,0.007936507936507936,0.7124183006535948
train,0.26928917,0.008403361344537815,0.7124183006535948
train,0.26746777,0.008403361344537815,0.7170868347338936
train,0.26726317,0.008870214752567693,0.7170868347338936
train,0.26211858,0.008870214752567693,0.7259570494864612
train,0.2620779,0.009337068160597572,0.7259570494864612
train,0.26137784,0.009337068160597572,0.7264239028944911
train,0.26107898,0.00980392156862745,0.7264239028944911
train,0.25723356,0.00980392156862745,0.7320261437908496
train,0.25597712,0.010737628384687208,0.7320261437908496
train,0.25424445,0.010737628384687208,0.7352941176470589
train,0.2538357,0.011204481792717087,0.7352941176470589
train,0.2501847,0.011204481792717087,0.738562091503268
train,0.24894659,0.011671335200746966,0.738562091503268
train,0.24507454,0.011671335200746966,0.7413632119514473
train,0.24489982,0.012138188608776844,0.7413632119514473
train,0.24286662,0.012138188608776844,0.7432306255835668
train,0.2428246,0.012605042016806723,0.7432306255835668
train,0.24093312,0.012605042016806723,0.746031746031746
train,0.24071015,0.013071895424836602,0.746031746031746
train,0.24066705,0.013071895424836602,0.7464985994397759
train,0.2396658,0.014005602240896359,0.7464985994397759
train,0.239211,0.014005602240896359,0.7474323062558357
train,0.23911613,0.014939309056956116,0.7474323062558357
train,0.23834287,0.014939309056956116,0.7483660130718954
train,0.23816918,0.015873015873015872,0.7483660130718954
train,0.237715,0.015873015873015872,0.7497665732959851
train,0.23758546,0.016339869281045753,0.7497665732959851
train,0.2359034,0.016339869281045753,0.7525676937441643
train,0.23564892,0.01727357609710551,0.7525676937441643
train,0.23513581,0.01727357609710551,0.7535014005602241
train,0.23430605,0.017740429505135387,0.7535014005602241
train,0.23386875,0.017740429505135387,0.7549019607843137
train,0.23357111,0.018674136321195144,0.7549019607843137
train,0.23274589,0.018674136321195144,0.7563025210084033
train,0.23215619,0.019140989729225025,0.7563025210084033
train,0.22954196,0.019140989729225025,0.761437908496732
train,0.22900312,0.020074696545284782,0.761437908496732
train,0.22889726,0.020074696545284782,0.7623716153127917
train,0.22866316,0.02100840336134454,0.7623716153127917
train,0.2277055,0.02100840336134454,0.7633053221288515
train,0.22688374,0.021942110177404293,0.7633053221288515
train,0.22599441,0.021942110177404293,0.765172735760971
train,0.2258989,0.022408963585434174,0.765172735760971
train,0.22527009,0.022408963585434174,0.7665732959850607
train,0.22506428,0.02334267040149393,0.7665732959850607
train,0.2231883,0.02334267040149393,0.7689075630252101
train,0.2230045,0.023809523809523808,0.7689075630252101
train,0.22245961,0.023809523809523808,0.7698412698412699
train,0.22149338,0.025676937441643323,0.7698412698412699
train,0.22147426,0.025676937441643323,0.7703081232492998
train,0.2213058,0.026143790849673203,0.7703081232492998
train,0.2208472,0.026143790849673203,0.7717086834733894
train,0.2204681,0.02707749766573296,0.7717086834733894
train,0.220117,0.02707749766573296,0.773109243697479
train,0.22010586,0.027544351073762838,0.773109243697479
train,0.21965146,0.027544351073762838,0.7749766573295985
train,0.21849331,0.028011204481792718,0.7749766573295985
train,0.2181896,0.028011204481792718,0.7763772175536882
train,0.21797352,0.028478057889822595,0.7763772175536882
train,0.21567173,0.028478057889822595,0.7791783380018674
train,0.21542667,0.028944911297852476,0.7791783380018674
train,0.21392035,0.028944911297852476,0.7815126050420168
train,0.21349925,0.029411764705882353,0.7815126050420168
train,0.21300438,0.029411764705882353,0.7829131652661064
train,0.21209753,0.03034547152194211,0.7829131652661064
train,0.21097952,0.03034547152194211,0.7843137254901961
train,0.21064314,0.03081232492997199,0.7843137254901961
train,0.2105123,0.03081232492997199,0.784780578898226
train,0.2103234,0.03127917833800187,0.784780578898226
train,0.2100254,0.03127917833800187,0.7857142857142857
train,0.20997451,0.031746031746031744,0.7857142857142857
train,0.2080766,0.031746031746031744,0.7875816993464052
train,0.20725536,0.032679738562091505,0.7875816993464052
train,0.20453517,0.032679738562091505,0.7917833800186741
train,0.20409635,0.03361344537815126,0.7917833800186741
train,0.2039387,0.03361344537815126,0.792250233426704
train,0.20362417,0.034080298786181136,0.792250233426704
train,0.20275098,0.034080298786181136,0.7941176470588235
train,0.2019522,0.03454715219421102,0.7941176470588235
train,0.20109376,0.03454715219421102,0.7955182072829131
train,0.20100982,0.035480859010270774,0.7955182072829131
train,0.19923969,0.035480859010270774,0.7983193277310925
train,0.19919284,0.03594771241830065,0.7983193277310925
train,0.19919282,0.03594771241830065,0.7987861811391224
train,0.19896646,0.036414565826330535,0.7987861811391224
train,0.19875945,0.036414565826330535,0.7997198879551821
train,0.19869839,0.03688141923436041,0.7997198879551821
train,0.1983635,0.03688141923436041,0.8006535947712419
train,0.19741093,0.0392156862745098,0.8006535947712419
train,0.19726932,0.0392156862745098,0.8015873015873016
train,0.19720128,0.03968253968253968,0.8015873015873016
train,0.19712959,0.03968253968253968,0.8020541549953315
train,0.19494872,0.042483660130718956,0.8020541549953315
train,0.19395012,0.042483660130718956,0.8029878618113913
train,0.19239137,0.04388422035480859,0.8029878618113913
train,0.1922939,0.04388422035480859,0.803921568627451
train,0.1917096,0.04481792717086835,0.803921568627451
train,0.19121674,0.04481792717086835,0.8048552754435108
train,0.1908645,0.045284780578898225,0.8048552754435108
train,0.18925712,0.045284780578898225,0.8062558356676004
train,0.18907817,0.04668534080298786,0.8062558356676004
train,0.1860918,0.04668534080298786,0.8090569561157797
train,0.1859794,0.04715219421101774,0.8090569561157797
train,0.18538362,0.04715219421101774,0.8099906629318394
train,0.18536724,0.047619047619047616,0.8099906629318394
train,0.18508306,0.047619047619047616,0.8104575163398693
train,0.18489735,0.0480859010270775,0.8104575163398693
train,0.18265592,0.0480859010270775,0.8132586367880486
train,0.18254842,0.04855275443510738,0.8132586367880486
train,0.18160054,0.04855275443510738,0.8155929038281979
train,0.1810163,0.04948646125116713,0.8155929038281979
train,0.1808649,0.04948646125116713,0.8165266106442577
train,0.18037115,0.05042016806722689,0.8165266106442577
train,0.17924522,0.05042016806722689,0.8188608776844071
train,0.17684582,0.052754435107376284,0.8188608776844071
train,0.17660525,0.052754435107376284,0.8202614379084967
train,0.17644577,0.05322128851540616,0.8202614379084967
train,0.17611115,0.05322128851540616,0.8216619981325863
train,0.17586751,0.05415499533146592,0.8216619981325863
train,0.1758647,0.05415499533146592,0.8221288515406162
train,0.17571566,0.0546218487394958,0.8221288515406162
train,0.17551467,0.0546218487394958,0.823062558356676
train,0.17465994,0.056022408963585436,0.823062558356676
train,0.17457096,0.056022408963585436,0.8235294117647058
train,0.1742286,0.05648926237161531,0.8235294117647058
train,0.1734304,0.05648926237161531,0.8249299719887955
train,0.1731558,0.05695611577964519,0.8249299719887955
train,0.17302005,0.05695611577964519,0.8258636788048552
train,0.17294882,0.05742296918767507,0.8258636788048552
train,0.1729361,0.05742296918767507,0.8263305322128851
train,0.17278598,0.05788982259570495,0.8263305322128851
train,0.17204688,0.05788982259570495,0.8272642390289449
train,0.17172687,0.05835667600373483,0.8272642390289449
train,0.17171285,0.05835667600373483,0.8277310924369747
train,0.17060983,0.06022408963585434,0.8277310924369747
train,0.16855918,0.06022408963585434,0.830999066293184
train,0.16749032,0.0611577964519141,0.830999066293184
train,0.16588302,0.0611577964519141,0.8328664799253035
train,0.1652403,0.06209150326797386,0.8328664799253035
train,0.1650278,0.06209150326797386,0.8333333333333334
train,0.16448097,0.06349206349206349,0.8333333333333334
train,0.1641459,0.06349206349206349,0.8342670401493931
train,0.16352394,0.06582633053221289,0.8342670401493931
train,0.16349864,0.06582633053221289,0.834733893557423
train,0.16281037,0.06629318394024276,0.834733893557423
train,0.16236208,0.06629318394024276,0.8356676003734828
train,0.16220059,0.06676003734827264,0.8356676003734828
train,0.16151707,0.06676003734827264,0.8361344537815126
train,0.1603728,0.06909430438842204,0.8361344537815126
train,0.16031554,0.06909430438842204,0.8366013071895425
train,0.15985471,0.06956115779645192,0.8366013071895425
train,0.15934351,0.06956115779645192,0.8370681605975724
train,0.15860409,0.07096171802054155,0.8370681605975724
train,0.15857786,0.07096171802054155,0.8375350140056023
train,0.15839866,0.07142857142857142,0.8375350140056023
train,0.15832573,0.07142857142857142,0.838468720821662
train,0.1577669,0.07329598506069095,0.838468720821662
train,0.15773048,0.07329598506069095,0.8389355742296919
train,0.15761225,0.0742296918767507,0.8389355742296919
train,0.15744236,0.0742296918767507,0.8394024276377218
train,0.15689537,0.07609710550887021,0.8394024276377218
train,0.15686378,0.07609710550887021,0.8398692810457516
train,0.15665904,0.07703081232492998,0.8398692810457516
train,0.15656717,0.07703081232492998,0.8403361344537815
train,0.15553069,0.0784313725490196,0.8403361344537815
train,0.15485093,0.0784313725490196,0.8417366946778712
train,0.15474413,0.07889822595704948,0.8417366946778712
train,0.15410458,0.07889822595704948,0.8431372549019608
train,0.15396905,0.07936507936507936,0.8431372549019608
train,0.15353125,0.07936507936507936,0.8440709617180205
train,0.15348563,0.07983193277310924,0.8440709617180205
train,0.15345182,0.07983193277310924,0.8445378151260504
train,0.15324719,0.08029878618113913,0.8445378151260504
train,0.153245,0.08029878618113913,0.8450046685340803
train,0.15283532,0.08123249299719888,0.8450046685340803
train,0.15243423,0.08123249299719888,0.84593837535014
train,0.15185663,0.08263305322128851,0.84593837535014
train,0.15024893,0.08263305322128851,0.8478057889822596
train,0.15011488,0.08356676003734827,0.8478057889822596
train,0.14998773,0.08356676003734827,0.8482726423902894
train,0.14986056,0.08403361344537816,0.8482726423902894
train,0.14875108,0.08403361344537816,0.8496732026143791
train,0.1484296,0.08543417366946779,0.8496732026143791
train,0.14827693,0.08543417366946779,0.8501400560224089
train,0.14815132,0.08683473389355742,0.8501400560224089
train,0.14772722,0.08683473389355742,0.8515406162464986
train,0.14754818,0.0873015873015873,0.8515406162464986
train,0.14728151,0.0873015873015873,0.8520074696545284
train,0.14665894,0.08916900093370682,0.8520074696545284
train,0.14607352,0.08916900093370682,0.8529411764705882
train,0.14567864,0.09103641456582633,0.8529411764705882
train,0.14500771,0.09103641456582633,0.8543417366946778
train,0.14444445,0.09290382819794585,0.8543417366946778
train,0.14424245,0.09290382819794585,0.8552754435107376
train,0.14420456,0.0938375350140056,0.8552754435107376
train,0.14414048,0.0938375350140056,0.8557422969187675
train,0.14383908,0.09523809523809523,0.8557422969187675
train,0.14383747,0.09523809523809523,0.8562091503267973
train,0.14359333,0.09570494864612512,0.8562091503267973
train,0.14330892,0.09570494864612512,0.8566760037348272
train,0.14290817,0.09757236227824463,0.8566760037348272
train,0.14261147,0.09757236227824463,0.857609710550887
train,0.14257468,0.09803921568627451,0.857609710550887
train,0.14240727,0.09803921568627451,0.8580765639589168
train,0.14146216,0.09943977591036414,0.8580765639589168
train,0.14121895,0.09943977591036414,0.8585434173669467
train,0.14068036,0.10084033613445378,0.8585434173669467
train,0.14056244,0.10084033613445378,0.8594771241830066
train,0.14039442,0.10224089635854341,0.8594771241830066
train,0.14036387,0.10224089635854341,0.8599439775910365
train,0.14023194,0.10317460317460317,0.8599439775910365
train,0.1400789,0.10317460317460317,0.8608776844070962
train,0.13994609,0.10364145658263306,0.8608776844070962
train,0.13963343,0.10364145658263306,0.861811391223156
train,0.1391355,0.10457516339869281,0.861811391223156
train,0.13902286,0.10457516339869281,0.8622782446311859
train,0.13897681,0.10504201680672269,0.8622782446311859
train,0.1389137,0.10504201680672269,0.8632119514472456
train,0.13880818,0.10597572362278244,0.8632119514472456
train,0.13851655,0.10597572362278244,0.8636788048552755
train,0.13788427,0.10784313725490197,0.8636788048552755
train,0.13762198,0.10784313725490197,0.8646125116713352
train,0.137433,0.10877684407096172,0.8646125116713352
train,0.13712065,0.10877684407096172,0.8660130718954249
train,0.13689305,0.11017740429505135,0.8660130718954249
train,0.13605769,0.11017740429505135,0.8674136321195145
train,0.13594623,0.11064425770308123,0.8674136321195145
train,0.13584949,0.11064425770308123,0.8678804855275444
train,0.13541369,0.111577964519141,0.8678804855275444
train,0.13532451,0.111577964519141,0.8683473389355743
train,0.13460954,0.1134453781512605,0.8683473389355743
train,0.13425156,0.1134453781512605,0.8688141923436041
train,0.13327077,0.1157796451914099,0.8688141923436041
train,0.1332485,0.1157796451914099,0.869281045751634
train,0.13289233,0.11718020541549953,0.869281045751634
train,0.13194418,0.11718020541549953,0.8702147525676938
train,0.131735,0.11811391223155929,0.8702147525676938
train,0.131672,0.11811391223155929,0.8706816059757236
train,0.13151965,0.11858076563958916,0.8706816059757236
train,0.13133484,0.11858076563958916,0.8711484593837535
train,0.12973632,0.12091503267973856,0.8711484593837535
train,0.12913483,0.12091503267973856,0.8725490196078431
train,0.12901635,0.12138188608776844,0.8725490196078431
train,0.12877706,0.12138188608776844,0.8734827264239029
train,0.12817073,0.12324929971988796,0.8734827264239029
train,0.12815115,0.12324929971988796,0.8739495798319328
train,0.12801199,0.12371615312791784,0.8739495798319328
train,0.12789507,0.12371615312791784,0.8744164332399627
train,0.12788755,0.12418300653594772,0.8744164332399627
train,0.12785889,0.12418300653594772,0.8748832866479925
train,0.12714374,0.12511671335200747,0.8748832866479925
train,0.12712666,0.12511671335200747,0.8753501400560224
train,0.124880776,0.1293183940242764,0.8753501400560224
train,0.124838546,0.1293183940242764,0.8758169934640523
train,0.12440322,0.13165266106442577,0.8758169934640523
train,0.12410737,0.13165266106442577,0.876750700280112
train,0.12233614,0.13678804855275445,0.876750700280112
train,0.12208883,0.13678804855275445,0.8772175536881419
train,0.122047864,0.13725490196078433,0.8772175536881419
train,0.12192148,0.13725490196078433,0.8776844070961718
train,0.12174203,0.13818860877684408,0.8776844070961718
train,0.121664494,0.13818860877684408,0.8781512605042017
train,0.120850325,0.13912231559290383,0.8781512605042017
train,0.12082381,0.13912231559290383,0.8786181139122315
train,0.12072905,0.1395891690009337,0.8786181139122315
train,0.120721,0.1395891690009337,0.8790849673202614
train,0.12015587,0.14098972922502334,0.8790849673202614
train,0.12014197,0.14098972922502334,0.8795518207282913
train,0.11919933,0.1419234360410831,0.8795518207282913
train,0.11906548,0.1419234360410831,0.8800186741363212
train,0.11867393,0.14332399626517273,0.8800186741363212
train,0.11856005,0.14332399626517273,0.880485527544351
train,0.11829559,0.14472455648926238,0.880485527544351
train,0.11827449,0.14472455648926238,0.8809523809523809
train,0.11820864,0.14565826330532214,0.8809523809523809
train,0.11776909,0.14565826330532214,0.8814192343604108
train,0.116739,0.14799253034547152,0.8814192343604108
train,0.11637372,0.14799253034547152,0.8823529411764706
train,0.11556624,0.14939309056956115,0.8823529411764706
train,0.11531238,0.14939309056956115,0.8828197945845004
train,0.11500696,0.1503267973856209,0.8828197945845004
train,0.11499436,0.1503267973856209,0.8832866479925303
train,0.113388605,0.1549953314659197,0.8832866479925303
train,0.11338668,0.1549953314659197,0.8837535014005602
train,0.1128324,0.15826330532212884,0.8837535014005602
train,0.11282901,0.15826330532212884,0.8842203548085901
train,0.112728484,0.15873015873015872,0.8842203548085901
train,0.11268754,0.15873015873015872,0.88468720821662
train,0.11253039,0.15966386554621848,0.88468720821662
train,0.11207072,0.15966386554621848,0.8860877684407096
train,0.11174988,0.16013071895424835,0.8860877684407096
train,0.11135304,0.16013071895424835,0.8865546218487395
train,0.11052435,0.161531279178338,0.8865546218487395
train,0.11049713,0.161531279178338,0.8870214752567693
train,0.10973529,0.16526610644257703,0.8870214752567693
train,0.10968486,0.16526610644257703,0.8874883286647992
train,0.10952881,0.1657329598506069,0.8874883286647992
train,0.10946125,0.1657329598506069,0.8879551820728291
train,0.1087819,0.1676003734827264,0.8879551820728291
train,0.10861679,0.1676003734827264,0.888422035480859
train,0.107410915,0.17086834733893558,0.888422035480859
train,0.10739306,0.17086834733893558,0.8888888888888888
train,0.10677068,0.17320261437908496,0.8888888888888888
train,0.10633459,0.17320261437908496,0.8893557422969187
train,0.1059397,0.17366946778711484,0.8893557422969187
train,0.105905056,0.17366946778711484,0.8898225957049486
train,0.10480755,0.17833800186741364,0.8898225957049486
train,0.104699366,0.17833800186741364,0.8902894491129785
train,0.104645126,0.1792717086834734,0.8902894491129785
train,0.10456438,0.1792717086834734,0.8907563025210085
train,0.10442638,0.17973856209150327,0.8907563025210085
train,0.10441106,0.17973856209150327,0.8912231559290383
train,0.10429227,0.18020541549953314,0.8912231559290383
train,0.10400529,0.18020541549953314,0.8916900093370682
train,0.10393319,0.18067226890756302,0.8916900093370682
train,0.103897415,0.18067226890756302,0.8921568627450981
train,0.103840664,0.1811391223155929,0.8921568627450981
train,0.103629604,0.1811391223155929,0.892623716153128
train,0.1030934,0.18207282913165265,0.892623716153128
train,0.102830686,0.18207282913165265,0.8940242763772176
train,0.102085516,0.18440709617180207,0.8940242763772176
train,0.10199538,0.18440709617180207,0.8944911297852475
train,0.100711115,0.18860877684407096,0.8944911297852475
train,0.10031833,0.18860877684407096,0.8949579831932774
train,0.10024897,0.18907563025210083,0.8949579831932774
train,0.100125246,0.18907563025210083,0.8954248366013072
train,0.099859335,0.19094304388422034,0.8954248366013072
train,0.09926697,0.19094304388422034,0.8958916900093371
train,0.09896209,0.19187675070028012,0.8958916900093371
train,0.09895451,0.19187675070028012,0.896358543417367
train,0.09880071,0.19327731092436976,0.896358543417367
train,0.09874243,0.19327731092436976,0.8968253968253969
train,0.0977644,0.19701213818860877,0.8968253968253969
train,0.09737885,0.19701213818860877,0.8977591036414566
train,0.097162165,0.19794584500466852,0.8977591036414566
train,0.09710488,0.19794584500466852,0.8982259570494865
train,0.096893586,0.1984126984126984,0.8982259570494865
train,0.09687915,0.1984126984126984,0.8986928104575164
train,0.09656653,0.19981325863678806,0.8986928104575164
train,0.0964873,0.19981325863678806,0.8996265172735761
train,0.094740294,0.20448179271708683,0.8996265172735761
train,0.09426872,0.20448179271708683,0.9005602240896359
train,0.093958795,0.2049486461251167,0.9005602240896359
train,0.09379105,0.2049486461251167,0.9010270774976658
train,0.092486836,0.20821661998132587,0.9010270774976658
train,0.09225486,0.20821661998132587,0.9014939309056956
train,0.0919156,0.2096171802054155,0.9014939309056956
train,0.09104082,0.2096171802054155,0.9019607843137255
train,0.09011949,0.211484593837535,0.9019607843137255
train,0.08993564,0.211484593837535,0.9024276377217554
train,0.089614965,0.21335200746965452,0.9024276377217554
train,0.08955247,0.21335200746965452,0.9028944911297853
train,0.08865057,0.21475256769374415,0.9028944911297853
train,0.08844983,0.21475256769374415,0.9033613445378151
train,0.08790623,0.21568627450980393,0.9033613445378151
train,0.08761669,0.21568627450980393,0.903828197945845
train,0.08726517,0.21708683473389356,0.903828197945845
train,0.08725051,0.21708683473389356,0.9042950513538749
train,0.086104825,0.21988795518207283,0.9042950513538749
train,0.08607102,0.21988795518207283,0.9047619047619048
train,0.08525061,0.2222222222222222,0.9047619047619048
train,0.08509537,0.2222222222222222,0.9052287581699346
train,0.085035235,0.223155929038282,0.9052287581699346
train,0.08463421,0.223155929038282,0.9056956115779645
train,0.08432826,0.22362278244631187,0.9056956115779645
train,0.084326565,0.22362278244631187,0.9061624649859944
train,0.083874814,0.226890756302521,0.9061624649859944
train,0.083867356,0.226890756302521,0.9066293183940243
train,0.083230175,0.22969187675070027,0.9066293183940243
train,0.08308094,0.22969187675070027,0.9070961718020542
train,0.08242018,0.2315592903828198,0.9070961718020542
train,0.08237073,0.2315592903828198,0.907563025210084
train,0.08208264,0.2338935574229692,0.907563025210084
train,0.081950136,0.2338935574229692,0.9080298786181139
train,0.08096824,0.23809523809523808,0.9080298786181139
train,0.08078315,0.23809523809523808,0.9084967320261438
train,0.0803975,0.238562091503268,0.9084967320261438
train,0.08021548,0.238562091503268,0.9094304388422035
train,0.080089115,0.23902894491129786,0.9094304388422035
train,0.08005716,0.23902894491129786,0.9098972922502334
train,0.08001697,0.23949579831932774,0.9098972922502334
train,0.07999584,0.23949579831932774,0.9103641456582633
train,0.079704605,0.2404295051353875,0.9103641456582633
train,0.07969451,0.2404295051353875,0.9108309990662932
train,0.07928333,0.24276377217553688,0.9108309990662932
train,0.0787838,0.24276377217553688,0.911297852474323
train,0.0786659,0.24323062558356676,0.911297852474323
train,0.07856871,0.24323062558356676,0.9117647058823529
train,0.07776204,0.2469654528478058,0.9117647058823529
train,0.07772045,0.2469654528478058,0.9122315592903828
train,0.07715073,0.2488328664799253,0.9122315592903828
train,0.07698256,0.2488328664799253,0.9126984126984127
train,0.076827876,0.24976657329598506,0.9126984126984127
train,0.07680352,0.24976657329598506,0.9131652661064426
train,0.07517494,0.2572362278244631,0.9131652661064426
train,0.07515881,0.2572362278244631,0.9136321195144724
train,0.07504163,0.25770308123249297,0.9136321195144724
