split,threshold,far,frr
train,inf,0.0,1.0
train,0.9173917,0.0,0.9995331465919701
train,0.39048204,0.0,0.4995331465919701
train,0.39021438,0.00046685340802987864,0.4995331465919701
train,0.33350593,0.00046685340802987864,0.3893557422969187
train,0.33333075,0.0009337068160597573,0.3893557422969187
train,0.33106342,0.0009337068160597573,0.38468720821661995
train,0.33097568,0.0014005602240896359,0.38468720821661995
train,0.3262733,0.0014005602240896359,0.3800186741363212
train,0.32619366,0.0018674136321195146,0.3800186741363212
train,0.32417285,0.0018674136321195146,0.3772175536881419
train,0.3241238,0.002334267040149393,0.3772175536881419
train,0.32155135,0.002334267040149393,0.37254901960784315
train,0.32104537,0.0028011204481792717,0.37254901960784315
train,0.3197137,0.0028011204481792717,0.36881419234360413
train,0.31875965,0.0032679738562091504,0.36881419234360413
train,0.31467116,0.0032679738562091504,0.361811391223156
train,0.31430373,0.003734827264239029,0.361811391223156
train,0.31136498,0.003734827264239029,0.3552754435107376
train,0.31125292,0.004201680672268907,0.3552754435107376
train,0.30915746,0.004201680672268907,0.3534080298786181
train,0.30877516,0.004668534080298786,0.3534080298786181
train,0.30251926,0.004668534080298786,0.34360410830999066
train,0.3024425,0.005135387488328665,0.34360410830999066
train,0.29735085,0.005135387488328665,0.33006535947712423
train,0.29696682,0.0056022408963585435,0.33006535947712423
train,0.2930122,0.0056022408963585435,0.3244631185807656
train,0.2927354,0.006069094304388422,0.3244631185807656
train,0.2878499,0.006069094304388422,0.31512605042016806
train,0.2877054,0.0070028011204481795,0.31512605042016806
train,0.28351608,0.0070028011204481795,0.3062558356676004
train,0.28312284,0.007469654528478058,0.3062558356676004
train,0.28148568,0.007469654528478058,0.30532212885154064
train,0.28025287,0.007936507936507936,0.30532212885154064
train,0.26972303,0.007936507936507936,0.2875816993464052
train,0.26928917,0.008403361344537815,0.2875816993464052
train,0.26746777,0.008403361344537815,0.28291316526610644
train,0.26726317,0.008870214752567693,0.28291316526610644
train,0.26211858,0.008870214752567693,0.2740429505135388
train,0.2620779,0.009337068160597572,0.2740429505135388
train,0.26137784,0.009337068160597572,0.2735760971055089
train,0.26107898,0.00980392156862745,0.2735760971055089
train,0.25723356,0.00980392156862745,0.2679738562091504
train,0.25597712,0.010737628384687208,0.2679738562091504
train,0.25424445,0.010737628384687208,0.2647058823529411
train,0.2538357,0.011204481792717087,0.2647058823529411
train,0.2501847,0.011204481792717087,0.261437908496732
train,0.24894659,0.011671335200746966,0.261437908496732
train,0.24507454,0.011671335200746966,0.2586367880485527
train,0.24489982,0.012138188608776844,0.2586367880485527
train,0.24286662,0.012138188608776844,0.2567693744164332
train,0.2428246,0.012605042016806723,0.2567693744164332
train,0.24093312,0.012605042016806723,0.25396825396825395
train,0.24071015,0.013071895424836602,0.25396825396825395
train,0.24066705,0.013071895424836602,0.2535014005602241
train,0.2396658,0.014005602240896359,0.2535014005602241
train,0.239211,0.014005602240896359,0.2525676937441643
train,0.23911613,0.014939309056956116,0.2525676937441643
train,0.23834287,0.014939309056956116,0.25163398692810457
train,0.23816918,0.015873015873015872,0.25163398692810457
train,0.237715,0.015873015873015872,0.25023342670401494
train,0.23758546,0.016339869281045753,0.25023342670401494
train,0.2359034,0.016339869281045753,0.24743230625583568
train,0.23564892,0.01727357609710551,0.24743230625583568
train,0.23513581,0.01727357609710551,0.24649859943977592
train,0.23430605,0.017740429505135387,0.24649859943977592
train,0.23386875,0.017740429505135387,0.2450980392156863
train,0.23357111,0.018674136321195144,0.2450980392156863
train,0.23274589,0.018674136321195144,0.24369747899159666
train,0.23215619,0.019140989729225025,0.24369747899159666
train,0.22954196,0.019140989729225025,0.23856209150326801
train,0.22900312,0.020074696545284782,0.23856209150326801
train,0.22889726,0.020074696545284782,0.23762838468720826
train,0.22866316,0.02100840336134454,0.23762838468720826
train,0.2277055,0.02100840336134454,0.2366946778711485
train,0.22688374,0.021942110177404293,0.2366946778711485
train,0.22599441,0.021942110177404293,0.234827264239029
train,0.2258989,0.022408963585434174,0.234827264239029
train,0.22527009,0.022408963585434174,0.23342670401493926
train,0.22506428,0.02334267040149393,0.23342670401493926
train,0.2231883,0.02334267040149393,0.23109243697478987
train,0.2230045,0.023809523809523808,0.23109243697478987
train,0.22245961,0.023809523809523808,0.23015873015873012
train,0.22149338,0.025676937441643323,0.23015873015873012
train,0.22147426,0.025676937441643323,0.22969187675070024
train,0.2213058,0.026143790849673203,0.22969187675070024
train,0.2208472,0.026143790849673203,0.2282913165266106
train,0.2204681,0.02707749766573296,0.2282913165266106
train,0.220117,0.02707749766573296,0.22689075630252098
train,0.22010586,0.027544351073762838,0.22689075630252098
train,0.21965146,0.027544351073762838,0.22502334267040147
train,0.21849331,0.028011204481792718,0.22502334267040147
train,0.2181896,0.028011204481792718,0.22362278244631184
train,0.21797352,0.028478057889822595,0.22362278244631184
train,0.21567173,0.028478057889822595,0.22082166199813258
train,0.21542667,0.028944911297852476,0.22082166199813258
train,0.21392035,0.028944911297852476,0.2184873949579832
train,0.21349925,0.029411764705882353,0.2184873949579832
train,0.21300438,0.029411764705882353,0.21708683473389356
train,0.21209753,0.03034547152194211,0.21708683473389356
train,0.21097952,0.03034547152194211,0.21568627450980393
train,0.21064314,0.03081232492997199,0.21568627450980393
train,0.2105123,0.03081232492997199,0.21521942110177406
train,0.2103234,0.03127917833800187,0.21521942110177406
train,0.2100254,0.03127917833800187,0.2142857142857143
train,0.20997451,0.031746031746031744,0.2142857142857143
train,0.2080766,0.031746031746031744,0.2124183006535948
train,0.20725536,0.032679738562091505,0.2124183006535948
train,0.20453517,0.032679738562091505,0.2082166199813259
train,0.20409635,0.03361344537815126,0.2082166199813259
train,0.2039387,0.03361344537815126,0.20774976657329602
train,0.20362417,0.034080298786181136,0.20774976657329602
train,0.20275098,0.034080298786181136,0.20588235294117652
train,0.2019522,0.03454715219421102,0.20588235294117652
train,0.20109376,0.03454715219421102,0.20448179271708689
train,0.20100982,0.035480859010270774,0.20448179271708689
